filename	barcode(s)
unc.edu.03773f94-5d7a-49d5-a1ed-1e1acad5e298.2331132.rsem.isoforms.normalized_results	TCGA-SX-A71U-01A-12R-A33Z-07
unc.edu.03773f94-5d7a-49d5-a1ed-1e1acad5e298.2331135.rsem.genes.normalized_results	TCGA-SX-A71U-01A-12R-A33Z-07
unc.edu.03773f94-5d7a-49d5-a1ed-1e1acad5e298.2331263.bt.exon_quantification.txt	TCGA-SX-A71U-01A-12R-A33Z-07
unc.edu.041d5fcd-8afc-4c96-a43b-ed6689bd94cc.2172653.junction_quantification.txt	TCGA-IZ-A6M9-01A-11R-A31O-07
unc.edu.041d5fcd-8afc-4c96-a43b-ed6689bd94cc.2172860.rsem.genes.results	TCGA-IZ-A6M9-01A-11R-A31O-07
unc.edu.041d5fcd-8afc-4c96-a43b-ed6689bd94cc.2172861.rsem.isoforms.results	TCGA-IZ-A6M9-01A-11R-A31O-07
unc.edu.041d5fcd-8afc-4c96-a43b-ed6689bd94cc.2172875.rsem.genes.normalized_results	TCGA-IZ-A6M9-01A-11R-A31O-07
unc.edu.041d5fcd-8afc-4c96-a43b-ed6689bd94cc.2172876.rsem.isoforms.normalized_results	TCGA-IZ-A6M9-01A-11R-A31O-07
unc.edu.041d5fcd-8afc-4c96-a43b-ed6689bd94cc.2172937.bt.exon_quantification.txt	TCGA-IZ-A6M9-01A-11R-A31O-07
unc.edu.0568fe26-7594-4015-b4f3-57c8a22fd9c2.2159320.junction_quantification.txt	TCGA-P4-A5ED-01A-11R-A28H-07
unc.edu.0568fe26-7594-4015-b4f3-57c8a22fd9c2.2159878.rsem.genes.results	TCGA-P4-A5ED-01A-11R-A28H-07
unc.edu.0568fe26-7594-4015-b4f3-57c8a22fd9c2.2159879.rsem.isoforms.results	TCGA-P4-A5ED-01A-11R-A28H-07
unc.edu.0568fe26-7594-4015-b4f3-57c8a22fd9c2.2159893.rsem.genes.normalized_results	TCGA-P4-A5ED-01A-11R-A28H-07
unc.edu.0568fe26-7594-4015-b4f3-57c8a22fd9c2.2159894.rsem.isoforms.normalized_results	TCGA-P4-A5ED-01A-11R-A28H-07
unc.edu.0568fe26-7594-4015-b4f3-57c8a22fd9c2.2160058.bt.exon_quantification.txt	TCGA-P4-A5ED-01A-11R-A28H-07
unc.edu.05e6be5e-d1aa-42c3-9202-aa135358341a.2604991.junction_quantification.txt	TCGA-WN-AB4C-01A-11R-A42S-07
unc.edu.05e6be5e-d1aa-42c3-9202-aa135358341a.2605260.rsem.genes.results	TCGA-WN-AB4C-01A-11R-A42S-07
unc.edu.05e6be5e-d1aa-42c3-9202-aa135358341a.2605261.rsem.isoforms.results	TCGA-WN-AB4C-01A-11R-A42S-07
unc.edu.05e6be5e-d1aa-42c3-9202-aa135358341a.2605279.rsem.isoforms.normalized_results	TCGA-WN-AB4C-01A-11R-A42S-07
unc.edu.05e6be5e-d1aa-42c3-9202-aa135358341a.2605280.rsem.genes.normalized_results	TCGA-WN-AB4C-01A-11R-A42S-07
unc.edu.05e6be5e-d1aa-42c3-9202-aa135358341a.2605312.bt.exon_quantification.txt	TCGA-WN-AB4C-01A-11R-A42S-07
unc.edu.069ceb60-d007-4b57-a0b6-0ad05ba49dfa.2281812.junction_quantification.txt	TCGA-DW-7842-01A-11R-A32Z-07
unc.edu.069ceb60-d007-4b57-a0b6-0ad05ba49dfa.2282645.rsem.genes.results	TCGA-DW-7842-01A-11R-A32Z-07
unc.edu.069ceb60-d007-4b57-a0b6-0ad05ba49dfa.2282646.rsem.isoforms.results	TCGA-DW-7842-01A-11R-A32Z-07
unc.edu.069ceb60-d007-4b57-a0b6-0ad05ba49dfa.2282689.rsem.genes.normalized_results	TCGA-DW-7842-01A-11R-A32Z-07
unc.edu.069ceb60-d007-4b57-a0b6-0ad05ba49dfa.2282690.rsem.isoforms.normalized_results	TCGA-DW-7842-01A-11R-A32Z-07
unc.edu.069ceb60-d007-4b57-a0b6-0ad05ba49dfa.2282786.bt.exon_quantification.txt	TCGA-DW-7842-01A-11R-A32Z-07
unc.edu.06e6ef85-0e04-4473-bbfb-2b277c36b54e.2045583.junction_quantification.txt	TCGA-IA-A40Y-01A-11R-A24Z-07
unc.edu.06e6ef85-0e04-4473-bbfb-2b277c36b54e.2046079.rsem.genes.results	TCGA-IA-A40Y-01A-11R-A24Z-07
unc.edu.06e6ef85-0e04-4473-bbfb-2b277c36b54e.2046080.rsem.isoforms.results	TCGA-IA-A40Y-01A-11R-A24Z-07
unc.edu.06e6ef85-0e04-4473-bbfb-2b277c36b54e.2046092.rsem.genes.normalized_results	TCGA-IA-A40Y-01A-11R-A24Z-07
unc.edu.06e6ef85-0e04-4473-bbfb-2b277c36b54e.2046093.rsem.isoforms.normalized_results	TCGA-IA-A40Y-01A-11R-A24Z-07
unc.edu.06e6ef85-0e04-4473-bbfb-2b277c36b54e.2046177.bt.exon_quantification.txt	TCGA-IA-A40Y-01A-11R-A24Z-07
unc.edu.0772e500-fa9e-4912-b78f-ee5dc3f60c29.2457673.junction_quantification.txt	TCGA-Y8-A8S1-01A-11R-A37K-07
unc.edu.0772e500-fa9e-4912-b78f-ee5dc3f60c29.2461973.rsem.genes.results	TCGA-Y8-A8S1-01A-11R-A37K-07
unc.edu.0772e500-fa9e-4912-b78f-ee5dc3f60c29.2461974.rsem.isoforms.results	TCGA-Y8-A8S1-01A-11R-A37K-07
unc.edu.0772e500-fa9e-4912-b78f-ee5dc3f60c29.2462002.rsem.genes.normalized_results	TCGA-Y8-A8S1-01A-11R-A37K-07
unc.edu.0772e500-fa9e-4912-b78f-ee5dc3f60c29.2462003.rsem.isoforms.normalized_results	TCGA-Y8-A8S1-01A-11R-A37K-07
unc.edu.0772e500-fa9e-4912-b78f-ee5dc3f60c29.2462189.bt.exon_quantification.txt	TCGA-Y8-A8S1-01A-11R-A37K-07
unc.edu.09f4aed2-c85e-4e72-9e04-c6a2e02e5d76.1263357.junction_quantification.txt	TCGA-DZ-6132-01A-11R-1965-07
unc.edu.09f4aed2-c85e-4e72-9e04-c6a2e02e5d76.1270387.rsem.genes.results	TCGA-DZ-6132-01A-11R-1965-07
unc.edu.09f4aed2-c85e-4e72-9e04-c6a2e02e5d76.1270388.rsem.isoforms.results	TCGA-DZ-6132-01A-11R-1965-07
unc.edu.09f4aed2-c85e-4e72-9e04-c6a2e02e5d76.1270583.rsem.isoforms.normalized_results	TCGA-DZ-6132-01A-11R-1965-07
unc.edu.09f4aed2-c85e-4e72-9e04-c6a2e02e5d76.1270597.rsem.genes.normalized_results	TCGA-DZ-6132-01A-11R-1965-07
unc.edu.09f4aed2-c85e-4e72-9e04-c6a2e02e5d76.1755021.bt.exon_quantification.txt	TCGA-DZ-6132-01A-11R-1965-07
unc.edu.0a0d8685-150d-4c74-9223-d56776efecee.2584242.junction_quantification.txt	TCGA-2Z-A9JL-01A-11R-A42S-07
unc.edu.0a0d8685-150d-4c74-9223-d56776efecee.2584828.rsem.genes.results	TCGA-2Z-A9JL-01A-11R-A42S-07
unc.edu.0a0d8685-150d-4c74-9223-d56776efecee.2584829.rsem.isoforms.results	TCGA-2Z-A9JL-01A-11R-A42S-07
unc.edu.0a0d8685-150d-4c74-9223-d56776efecee.2584858.rsem.isoforms.normalized_results	TCGA-2Z-A9JL-01A-11R-A42S-07
unc.edu.0a0d8685-150d-4c74-9223-d56776efecee.2584861.rsem.genes.normalized_results	TCGA-2Z-A9JL-01A-11R-A42S-07
unc.edu.0a0d8685-150d-4c74-9223-d56776efecee.2585050.bt.exon_quantification.txt	TCGA-2Z-A9JL-01A-11R-A42S-07
unc.edu.0b9067da-9027-44a1-b2cc-dceb404ef7a2.2344604.junction_quantification.txt	TCGA-MH-A855-01A-11R-A355-07
unc.edu.0b9067da-9027-44a1-b2cc-dceb404ef7a2.2346091.rsem.genes.results	TCGA-MH-A855-01A-11R-A355-07
unc.edu.0b9067da-9027-44a1-b2cc-dceb404ef7a2.2346092.rsem.isoforms.results	TCGA-MH-A855-01A-11R-A355-07
unc.edu.0b9067da-9027-44a1-b2cc-dceb404ef7a2.2346161.rsem.isoforms.normalized_results	TCGA-MH-A855-01A-11R-A355-07
unc.edu.0b9067da-9027-44a1-b2cc-dceb404ef7a2.2346162.rsem.genes.normalized_results	TCGA-MH-A855-01A-11R-A355-07
unc.edu.0b9067da-9027-44a1-b2cc-dceb404ef7a2.2346933.bt.exon_quantification.txt	TCGA-MH-A855-01A-11R-A355-07
unc.edu.0b98dae5-c7b9-4e57-ad43-e188dcf1c0f6.2599853.junction_quantification.txt	TCGA-P4-AAVO-01A-11R-A42S-07
unc.edu.0b98dae5-c7b9-4e57-ad43-e188dcf1c0f6.2600334.rsem.genes.results	TCGA-P4-AAVO-01A-11R-A42S-07
unc.edu.0b98dae5-c7b9-4e57-ad43-e188dcf1c0f6.2600335.rsem.isoforms.results	TCGA-P4-AAVO-01A-11R-A42S-07
unc.edu.0b98dae5-c7b9-4e57-ad43-e188dcf1c0f6.2600349.rsem.genes.normalized_results	TCGA-P4-AAVO-01A-11R-A42S-07
unc.edu.0b98dae5-c7b9-4e57-ad43-e188dcf1c0f6.2600350.rsem.isoforms.normalized_results	TCGA-P4-AAVO-01A-11R-A42S-07
unc.edu.0b98dae5-c7b9-4e57-ad43-e188dcf1c0f6.2600475.bt.exon_quantification.txt	TCGA-P4-AAVO-01A-11R-A42S-07
unc.edu.0cefaa0a-0544-4ed9-89a2-0911fa2a59ae.2097642.junction_quantification.txt	TCGA-P4-A5EB-01A-11R-A28H-07
unc.edu.0cefaa0a-0544-4ed9-89a2-0911fa2a59ae.2097804.rsem.genes.results	TCGA-P4-A5EB-01A-11R-A28H-07
unc.edu.0cefaa0a-0544-4ed9-89a2-0911fa2a59ae.2097805.rsem.isoforms.results	TCGA-P4-A5EB-01A-11R-A28H-07
unc.edu.0cefaa0a-0544-4ed9-89a2-0911fa2a59ae.2097835.rsem.isoforms.normalized_results	TCGA-P4-A5EB-01A-11R-A28H-07
unc.edu.0cefaa0a-0544-4ed9-89a2-0911fa2a59ae.2097838.rsem.genes.normalized_results	TCGA-P4-A5EB-01A-11R-A28H-07
unc.edu.0cefaa0a-0544-4ed9-89a2-0911fa2a59ae.2097897.bt.exon_quantification.txt	TCGA-P4-A5EB-01A-11R-A28H-07
unc.edu.0d528a2a-63b4-4d66-957b-90b937965f17.2350699.junction_quantification.txt	TCGA-SX-A71R-01A-12R-A33Z-07
unc.edu.0d528a2a-63b4-4d66-957b-90b937965f17.2350997.rsem.genes.results	TCGA-SX-A71R-01A-12R-A33Z-07
unc.edu.0d528a2a-63b4-4d66-957b-90b937965f17.2350998.rsem.isoforms.results	TCGA-SX-A71R-01A-12R-A33Z-07
unc.edu.0d528a2a-63b4-4d66-957b-90b937965f17.2351010.rsem.genes.normalized_results	TCGA-SX-A71R-01A-12R-A33Z-07
unc.edu.0d528a2a-63b4-4d66-957b-90b937965f17.2351011.rsem.isoforms.normalized_results	TCGA-SX-A71R-01A-12R-A33Z-07
unc.edu.0d528a2a-63b4-4d66-957b-90b937965f17.2351041.bt.exon_quantification.txt	TCGA-SX-A71R-01A-12R-A33Z-07
unc.edu.0db9c1c6-7061-49d6-b60e-9f48b857299c.1215047.junction_quantification.txt	TCGA-DW-5561-01A-01R-1592-07
unc.edu.0db9c1c6-7061-49d6-b60e-9f48b857299c.1218550.rsem.genes.results	TCGA-DW-5561-01A-01R-1592-07
unc.edu.0db9c1c6-7061-49d6-b60e-9f48b857299c.1218551.rsem.isoforms.results	TCGA-DW-5561-01A-01R-1592-07
unc.edu.0db9c1c6-7061-49d6-b60e-9f48b857299c.1218643.rsem.isoforms.normalized_results	TCGA-DW-5561-01A-01R-1592-07
unc.edu.0db9c1c6-7061-49d6-b60e-9f48b857299c.1218651.rsem.genes.normalized_results	TCGA-DW-5561-01A-01R-1592-07
unc.edu.0db9c1c6-7061-49d6-b60e-9f48b857299c.1757123.bt.exon_quantification.txt	TCGA-DW-5561-01A-01R-1592-07
unc.edu.0dfea89c-6c93-4a07-82db-598c8aa9d0d6.1273016.junction_quantification.txt	TCGA-BQ-7062-01A-11R-1965-07
unc.edu.0dfea89c-6c93-4a07-82db-598c8aa9d0d6.1280960.rsem.genes.results	TCGA-BQ-7062-01A-11R-1965-07
unc.edu.0dfea89c-6c93-4a07-82db-598c8aa9d0d6.1280961.rsem.isoforms.results	TCGA-BQ-7062-01A-11R-1965-07
unc.edu.0dfea89c-6c93-4a07-82db-598c8aa9d0d6.1280987.rsem.genes.normalized_results	TCGA-BQ-7062-01A-11R-1965-07
unc.edu.0dfea89c-6c93-4a07-82db-598c8aa9d0d6.1280988.rsem.isoforms.normalized_results	TCGA-BQ-7062-01A-11R-1965-07
unc.edu.0dfea89c-6c93-4a07-82db-598c8aa9d0d6.1755039.bt.exon_quantification.txt	TCGA-BQ-7062-01A-11R-1965-07
unc.edu.108c3fda-c681-4030-8a51-c21b0108b78e.2281863.junction_quantification.txt	TCGA-A4-7583-01A-11R-A32Z-07
unc.edu.108c3fda-c681-4030-8a51-c21b0108b78e.2282592.rsem.genes.results	TCGA-A4-7583-01A-11R-A32Z-07
unc.edu.108c3fda-c681-4030-8a51-c21b0108b78e.2282593.rsem.isoforms.results	TCGA-A4-7583-01A-11R-A32Z-07
unc.edu.108c3fda-c681-4030-8a51-c21b0108b78e.2282615.rsem.genes.normalized_results	TCGA-A4-7583-01A-11R-A32Z-07
unc.edu.108c3fda-c681-4030-8a51-c21b0108b78e.2282616.rsem.isoforms.normalized_results	TCGA-A4-7583-01A-11R-A32Z-07
unc.edu.108c3fda-c681-4030-8a51-c21b0108b78e.2282781.bt.exon_quantification.txt	TCGA-A4-7583-01A-11R-A32Z-07
unc.edu.10c56667-ad68-4da2-8090-1c79c4aec3e3.2357464.junction_quantification.txt	TCGA-IA-A83S-01A-11R-A355-07
unc.edu.10c56667-ad68-4da2-8090-1c79c4aec3e3.2357945.rsem.genes.results	TCGA-IA-A83S-01A-11R-A355-07
unc.edu.10c56667-ad68-4da2-8090-1c79c4aec3e3.2357946.rsem.isoforms.results	TCGA-IA-A83S-01A-11R-A355-07
unc.edu.10c56667-ad68-4da2-8090-1c79c4aec3e3.2357975.rsem.genes.normalized_results	TCGA-IA-A83S-01A-11R-A355-07
unc.edu.10c56667-ad68-4da2-8090-1c79c4aec3e3.2357976.rsem.isoforms.normalized_results	TCGA-IA-A83S-01A-11R-A355-07
unc.edu.10c56667-ad68-4da2-8090-1c79c4aec3e3.2358093.bt.exon_quantification.txt	TCGA-IA-A83S-01A-11R-A355-07
unc.edu.10fc92d3-3589-458a-bc19-0d2d43fda9ab.2605190.junction_quantification.txt	TCGA-UZ-A9PS-05A-11R-A42S-07
unc.edu.10fc92d3-3589-458a-bc19-0d2d43fda9ab.2605431.rsem.genes.results	TCGA-UZ-A9PS-05A-11R-A42S-07
unc.edu.10fc92d3-3589-458a-bc19-0d2d43fda9ab.2605432.rsem.isoforms.results	TCGA-UZ-A9PS-05A-11R-A42S-07
unc.edu.10fc92d3-3589-458a-bc19-0d2d43fda9ab.2605444.rsem.genes.normalized_results	TCGA-UZ-A9PS-05A-11R-A42S-07
unc.edu.10fc92d3-3589-458a-bc19-0d2d43fda9ab.2605445.rsem.isoforms.normalized_results	TCGA-UZ-A9PS-05A-11R-A42S-07
unc.edu.10fc92d3-3589-458a-bc19-0d2d43fda9ab.2605475.bt.exon_quantification.txt	TCGA-UZ-A9PS-05A-11R-A42S-07
unc.edu.11999c54-4086-4ed7-b193-2e0df2735239.2440964.junction_quantification.txt	TCGA-B9-A8YI-01A-21R-A37K-07
unc.edu.11999c54-4086-4ed7-b193-2e0df2735239.2441573.rsem.genes.results	TCGA-B9-A8YI-01A-21R-A37K-07
unc.edu.11999c54-4086-4ed7-b193-2e0df2735239.2441574.rsem.isoforms.results	TCGA-B9-A8YI-01A-21R-A37K-07
unc.edu.11999c54-4086-4ed7-b193-2e0df2735239.2441592.rsem.genes.normalized_results	TCGA-B9-A8YI-01A-21R-A37K-07
unc.edu.11999c54-4086-4ed7-b193-2e0df2735239.2441593.rsem.isoforms.normalized_results	TCGA-B9-A8YI-01A-21R-A37K-07
unc.edu.11999c54-4086-4ed7-b193-2e0df2735239.2441709.bt.exon_quantification.txt	TCGA-B9-A8YI-01A-21R-A37K-07
unc.edu.12e60329-5243-46a0-a3ea-4d0a6e6b0392.1268273.junction_quantification.txt	TCGA-G7-6790-01A-11R-1965-07
unc.edu.12e60329-5243-46a0-a3ea-4d0a6e6b0392.1275689.rsem.genes.results	TCGA-G7-6790-01A-11R-1965-07
unc.edu.12e60329-5243-46a0-a3ea-4d0a6e6b0392.1275690.rsem.isoforms.results	TCGA-G7-6790-01A-11R-1965-07
unc.edu.12e60329-5243-46a0-a3ea-4d0a6e6b0392.1275855.rsem.genes.normalized_results	TCGA-G7-6790-01A-11R-1965-07
unc.edu.12e60329-5243-46a0-a3ea-4d0a6e6b0392.1275875.rsem.isoforms.normalized_results	TCGA-G7-6790-01A-11R-1965-07
unc.edu.12e60329-5243-46a0-a3ea-4d0a6e6b0392.1755040.bt.exon_quantification.txt	TCGA-G7-6790-01A-11R-1965-07
unc.edu.12ecf406-9bce-4813-84a5-46819c48265b.1197196.junction_quantification.txt	TCGA-B9-4116-01A-02R-1351-07
unc.edu.12ecf406-9bce-4813-84a5-46819c48265b.1200529.rsem.genes.results	TCGA-B9-4116-01A-02R-1351-07
unc.edu.12ecf406-9bce-4813-84a5-46819c48265b.1200530.rsem.isoforms.results	TCGA-B9-4116-01A-02R-1351-07
unc.edu.12ecf406-9bce-4813-84a5-46819c48265b.1200677.rsem.isoforms.normalized_results	TCGA-B9-4116-01A-02R-1351-07
unc.edu.12ecf406-9bce-4813-84a5-46819c48265b.1200688.rsem.genes.normalized_results	TCGA-B9-4116-01A-02R-1351-07
unc.edu.12ecf406-9bce-4813-84a5-46819c48265b.1768665.bt.exon_quantification.txt	TCGA-B9-4116-01A-02R-1351-07
unc.edu.13aab9d0-6c6a-41c0-b854-29e712279ee4.2097148.junction_quantification.txt	TCGA-P4-A5E8-11A-12R-A28H-07
unc.edu.13aab9d0-6c6a-41c0-b854-29e712279ee4.2097371.rsem.genes.results	TCGA-P4-A5E8-11A-12R-A28H-07
unc.edu.13aab9d0-6c6a-41c0-b854-29e712279ee4.2097372.rsem.isoforms.results	TCGA-P4-A5E8-11A-12R-A28H-07
unc.edu.13aab9d0-6c6a-41c0-b854-29e712279ee4.2097386.rsem.genes.normalized_results	TCGA-P4-A5E8-11A-12R-A28H-07
unc.edu.13aab9d0-6c6a-41c0-b854-29e712279ee4.2097387.rsem.isoforms.normalized_results	TCGA-P4-A5E8-11A-12R-A28H-07
unc.edu.13aab9d0-6c6a-41c0-b854-29e712279ee4.2097483.bt.exon_quantification.txt	TCGA-P4-A5E8-11A-12R-A28H-07
unc.edu.147d980f-bc6d-43ee-9454-4934ab161c07.1036033.junction_quantification.txt	TCGA-BQ-7050-01A-11R-1965-07
unc.edu.147d980f-bc6d-43ee-9454-4934ab161c07.1037282.rsem.genes.results	TCGA-BQ-7050-01A-11R-1965-07
unc.edu.147d980f-bc6d-43ee-9454-4934ab161c07.1037283.rsem.isoforms.results	TCGA-BQ-7050-01A-11R-1965-07
unc.edu.147d980f-bc6d-43ee-9454-4934ab161c07.1037469.rsem.isoforms.normalized_results	TCGA-BQ-7050-01A-11R-1965-07
unc.edu.147d980f-bc6d-43ee-9454-4934ab161c07.1037478.rsem.genes.normalized_results	TCGA-BQ-7050-01A-11R-1965-07
unc.edu.147d980f-bc6d-43ee-9454-4934ab161c07.1758292.bt.exon_quantification.txt	TCGA-BQ-7050-01A-11R-1965-07
unc.edu.14830f0b-1722-46d7-876f-4bcc36caeaf3.2457853.junction_quantification.txt	TCGA-Y8-A8S0-01A-11R-A37K-07
unc.edu.14830f0b-1722-46d7-876f-4bcc36caeaf3.2462413.rsem.genes.results	TCGA-Y8-A8S0-01A-11R-A37K-07
unc.edu.14830f0b-1722-46d7-876f-4bcc36caeaf3.2462414.rsem.isoforms.results	TCGA-Y8-A8S0-01A-11R-A37K-07
unc.edu.14830f0b-1722-46d7-876f-4bcc36caeaf3.2462428.rsem.genes.normalized_results	TCGA-Y8-A8S0-01A-11R-A37K-07
unc.edu.14830f0b-1722-46d7-876f-4bcc36caeaf3.2462429.rsem.isoforms.normalized_results	TCGA-Y8-A8S0-01A-11R-A37K-07
unc.edu.14830f0b-1722-46d7-876f-4bcc36caeaf3.2462503.bt.exon_quantification.txt	TCGA-Y8-A8S0-01A-11R-A37K-07
unc.edu.1547d054-019e-4387-94f3-da1f01dff4ba.1505048.junction_quantification.txt	TCGA-BQ-5891-11A-01R-1592-07
unc.edu.1547d054-019e-4387-94f3-da1f01dff4ba.1507773.rsem.genes.results	TCGA-BQ-5891-11A-01R-1592-07
unc.edu.1547d054-019e-4387-94f3-da1f01dff4ba.1507774.rsem.isoforms.results	TCGA-BQ-5891-11A-01R-1592-07
unc.edu.1547d054-019e-4387-94f3-da1f01dff4ba.1507813.rsem.genes.normalized_results	TCGA-BQ-5891-11A-01R-1592-07
unc.edu.1547d054-019e-4387-94f3-da1f01dff4ba.1507814.rsem.isoforms.normalized_results	TCGA-BQ-5891-11A-01R-1592-07
unc.edu.1547d054-019e-4387-94f3-da1f01dff4ba.1750785.bt.exon_quantification.txt	TCGA-BQ-5891-11A-01R-1592-07
unc.edu.15c8af47-df6a-4cb5-a389-4ef6c2eb3501.1280506.junction_quantification.txt	TCGA-BQ-5894-11A-01R-1592-07
unc.edu.15c8af47-df6a-4cb5-a389-4ef6c2eb3501.1283839.rsem.genes.results	TCGA-BQ-5894-11A-01R-1592-07
unc.edu.15c8af47-df6a-4cb5-a389-4ef6c2eb3501.1283840.rsem.isoforms.results	TCGA-BQ-5894-11A-01R-1592-07
unc.edu.15c8af47-df6a-4cb5-a389-4ef6c2eb3501.1283888.rsem.genes.normalized_results	TCGA-BQ-5894-11A-01R-1592-07
unc.edu.15c8af47-df6a-4cb5-a389-4ef6c2eb3501.1283891.rsem.isoforms.normalized_results	TCGA-BQ-5894-11A-01R-1592-07
