filename	barcode(s)
unc.edu.096a811a-73e3-4875-84dc-9d3e518d8264.1837403.rsem.isoforms.results	TCGA-AB-2956-03A-01T-0740-13
unc.edu.096a811a-73e3-4875-84dc-9d3e518d8264.1837423.rsem.isoforms.normalized_results	TCGA-AB-2956-03A-01T-0740-13
unc.edu.096a811a-73e3-4875-84dc-9d3e518d8264.1837424.rsem.genes.normalized_results	TCGA-AB-2956-03A-01T-0740-13
unc.edu.096a811a-73e3-4875-84dc-9d3e518d8264.1838401.bt.exon_quantification.txt	TCGA-AB-2956-03A-01T-0740-13
unc.edu.0b1199dc-4a2b-4063-b3c7-c17c74670ec7.1837533.junction_quantification.txt	TCGA-AB-2853-03A-01T-0734-13
unc.edu.0b1199dc-4a2b-4063-b3c7-c17c74670ec7.1837698.rsem.genes.results	TCGA-AB-2853-03A-01T-0734-13
unc.edu.0b1199dc-4a2b-4063-b3c7-c17c74670ec7.1837699.rsem.isoforms.results	TCGA-AB-2853-03A-01T-0734-13
unc.edu.0b1199dc-4a2b-4063-b3c7-c17c74670ec7.1837720.rsem.genes.normalized_results	TCGA-AB-2853-03A-01T-0734-13
unc.edu.0b1199dc-4a2b-4063-b3c7-c17c74670ec7.1837722.rsem.isoforms.normalized_results	TCGA-AB-2853-03A-01T-0734-13
unc.edu.0b1199dc-4a2b-4063-b3c7-c17c74670ec7.1838409.bt.exon_quantification.txt	TCGA-AB-2853-03A-01T-0734-13
unc.edu.0b290646-25c8-406c-82bf-ec54b2824e73.1837510.junction_quantification.txt	TCGA-AB-2937-03A-01T-0734-13
unc.edu.0b290646-25c8-406c-82bf-ec54b2824e73.1837672.rsem.genes.results	TCGA-AB-2937-03A-01T-0734-13
unc.edu.0b290646-25c8-406c-82bf-ec54b2824e73.1837673.rsem.isoforms.results	TCGA-AB-2937-03A-01T-0734-13
unc.edu.0b290646-25c8-406c-82bf-ec54b2824e73.1837687.rsem.genes.normalized_results	TCGA-AB-2937-03A-01T-0734-13
unc.edu.0b290646-25c8-406c-82bf-ec54b2824e73.1837690.rsem.isoforms.normalized_results	TCGA-AB-2937-03A-01T-0734-13
unc.edu.0b290646-25c8-406c-82bf-ec54b2824e73.1838404.bt.exon_quantification.txt	TCGA-AB-2937-03A-01T-0734-13
unc.edu.0f042c79-55f7-402c-96b4-a1bdc63fc6b2.1837304.junction_quantification.txt	TCGA-AB-2993-03A-01T-0735-13
unc.edu.0f042c79-55f7-402c-96b4-a1bdc63fc6b2.1837571.rsem.genes.results	TCGA-AB-2993-03A-01T-0735-13
unc.edu.0f042c79-55f7-402c-96b4-a1bdc63fc6b2.1837572.rsem.isoforms.results	TCGA-AB-2993-03A-01T-0735-13
unc.edu.0f042c79-55f7-402c-96b4-a1bdc63fc6b2.1837584.rsem.genes.normalized_results	TCGA-AB-2993-03A-01T-0735-13
unc.edu.0f042c79-55f7-402c-96b4-a1bdc63fc6b2.1837585.rsem.isoforms.normalized_results	TCGA-AB-2993-03A-01T-0735-13
unc.edu.0f042c79-55f7-402c-96b4-a1bdc63fc6b2.1838406.bt.exon_quantification.txt	TCGA-AB-2993-03A-01T-0735-13
unc.edu.12044ce3-f01a-4d65-ba68-3d5f59b67dd6.1837201.junction_quantification.txt	TCGA-AB-2846-03A-01T-0736-13
unc.edu.12044ce3-f01a-4d65-ba68-3d5f59b67dd6.1837425.rsem.genes.results	TCGA-AB-2846-03A-01T-0736-13
unc.edu.12044ce3-f01a-4d65-ba68-3d5f59b67dd6.1837426.rsem.isoforms.results	TCGA-AB-2846-03A-01T-0736-13
unc.edu.12044ce3-f01a-4d65-ba68-3d5f59b67dd6.1837443.rsem.isoforms.normalized_results	TCGA-AB-2846-03A-01T-0736-13
unc.edu.12044ce3-f01a-4d65-ba68-3d5f59b67dd6.1837446.rsem.genes.normalized_results	TCGA-AB-2846-03A-01T-0736-13
unc.edu.12044ce3-f01a-4d65-ba68-3d5f59b67dd6.1838407.bt.exon_quantification.txt	TCGA-AB-2846-03A-01T-0736-13
unc.edu.138387ae-2250-4c4f-8f9c-407e8f2251d9.1836929.junction_quantification.txt	TCGA-AB-3012-03A-01T-0736-13
unc.edu.138387ae-2250-4c4f-8f9c-407e8f2251d9.1837036.rsem.genes.results	TCGA-AB-3012-03A-01T-0736-13
unc.edu.138387ae-2250-4c4f-8f9c-407e8f2251d9.1837037.rsem.isoforms.results	TCGA-AB-3012-03A-01T-0736-13
unc.edu.138387ae-2250-4c4f-8f9c-407e8f2251d9.1837049.rsem.genes.normalized_results	TCGA-AB-3012-03A-01T-0736-13
unc.edu.138387ae-2250-4c4f-8f9c-407e8f2251d9.1837050.rsem.isoforms.normalized_results	TCGA-AB-3012-03A-01T-0736-13
unc.edu.138387ae-2250-4c4f-8f9c-407e8f2251d9.1838400.bt.exon_quantification.txt	TCGA-AB-3012-03A-01T-0736-13
unc.edu.150d3bff-904e-4d00-8461-4054d18c1145.1836997.junction_quantification.txt	TCGA-AB-2920-03B-01T-0760-13
unc.edu.150d3bff-904e-4d00-8461-4054d18c1145.1837109.rsem.genes.results	TCGA-AB-2920-03B-01T-0760-13
unc.edu.150d3bff-904e-4d00-8461-4054d18c1145.1837110.rsem.isoforms.results	TCGA-AB-2920-03B-01T-0760-13
unc.edu.150d3bff-904e-4d00-8461-4054d18c1145.1837120.rsem.isoforms.normalized_results	TCGA-AB-2920-03B-01T-0760-13
unc.edu.150d3bff-904e-4d00-8461-4054d18c1145.1837123.rsem.genes.normalized_results	TCGA-AB-2920-03B-01T-0760-13
unc.edu.150d3bff-904e-4d00-8461-4054d18c1145.1838412.bt.exon_quantification.txt	TCGA-AB-2920-03B-01T-0760-13
unc.edu.1c2fc866-8b41-42be-b012-126a3d08582d.1836371.junction_quantification.txt	TCGA-AB-2913-03A-01T-0734-13
unc.edu.1c2fc866-8b41-42be-b012-126a3d08582d.1836802.rsem.genes.results	TCGA-AB-2913-03A-01T-0734-13
unc.edu.1c2fc866-8b41-42be-b012-126a3d08582d.1836803.rsem.isoforms.results	TCGA-AB-2913-03A-01T-0734-13
unc.edu.1c2fc866-8b41-42be-b012-126a3d08582d.1836815.rsem.genes.normalized_results	TCGA-AB-2913-03A-01T-0734-13
unc.edu.1c2fc866-8b41-42be-b012-126a3d08582d.1836816.rsem.isoforms.normalized_results	TCGA-AB-2913-03A-01T-0734-13
unc.edu.1c2fc866-8b41-42be-b012-126a3d08582d.1838403.bt.exon_quantification.txt	TCGA-AB-2913-03A-01T-0734-13
unc.edu.1d94c57f-28f4-4897-8682-0c114bddb6d4.1836174.junction_quantification.txt	TCGA-AB-2911-03A-01T-0734-13
unc.edu.1d94c57f-28f4-4897-8682-0c114bddb6d4.1836692.rsem.genes.results	TCGA-AB-2911-03A-01T-0734-13
unc.edu.1d94c57f-28f4-4897-8682-0c114bddb6d4.1836693.rsem.isoforms.results	TCGA-AB-2911-03A-01T-0734-13
unc.edu.1d94c57f-28f4-4897-8682-0c114bddb6d4.1836710.rsem.genes.normalized_results	TCGA-AB-2911-03A-01T-0734-13
unc.edu.1d94c57f-28f4-4897-8682-0c114bddb6d4.1836711.rsem.isoforms.normalized_results	TCGA-AB-2911-03A-01T-0734-13
unc.edu.1d94c57f-28f4-4897-8682-0c114bddb6d4.1838408.bt.exon_quantification.txt	TCGA-AB-2911-03A-01T-0734-13
unc.edu.1de3de07-8821-4909-8357-5cadb2506a85.1835848.junction_quantification.txt	TCGA-AB-2872-03A-01T-0735-13
unc.edu.1de3de07-8821-4909-8357-5cadb2506a85.1836621.rsem.genes.results	TCGA-AB-2872-03A-01T-0735-13
unc.edu.1de3de07-8821-4909-8357-5cadb2506a85.1836622.rsem.isoforms.results	TCGA-AB-2872-03A-01T-0735-13
unc.edu.1de3de07-8821-4909-8357-5cadb2506a85.1836658.rsem.genes.normalized_results	TCGA-AB-2872-03A-01T-0735-13
unc.edu.1de3de07-8821-4909-8357-5cadb2506a85.1836661.rsem.isoforms.normalized_results	TCGA-AB-2872-03A-01T-0735-13
unc.edu.1de3de07-8821-4909-8357-5cadb2506a85.1838410.bt.exon_quantification.txt	TCGA-AB-2872-03A-01T-0735-13
unc.edu.1e9f282b-8163-47d0-a10a-939846582a23.1836113.junction_quantification.txt	TCGA-AB-2898-03A-01T-0735-13
unc.edu.1e9f282b-8163-47d0-a10a-939846582a23.1836671.rsem.genes.results	TCGA-AB-2898-03A-01T-0735-13
unc.edu.1e9f282b-8163-47d0-a10a-939846582a23.1836672.rsem.isoforms.results	TCGA-AB-2898-03A-01T-0735-13
unc.edu.1e9f282b-8163-47d0-a10a-939846582a23.1836684.rsem.isoforms.normalized_results	TCGA-AB-2898-03A-01T-0735-13
unc.edu.1e9f282b-8163-47d0-a10a-939846582a23.1836687.rsem.genes.normalized_results	TCGA-AB-2898-03A-01T-0735-13
unc.edu.1e9f282b-8163-47d0-a10a-939846582a23.1838402.bt.exon_quantification.txt	TCGA-AB-2898-03A-01T-0735-13
unc.edu.1f5ae391-430a-4d9c-ac9e-f1694a464521.1834726.junction_quantification.txt	TCGA-AB-2880-03A-01T-0735-13
unc.edu.1f5ae391-430a-4d9c-ac9e-f1694a464521.1835622.rsem.genes.results	TCGA-AB-2880-03A-01T-0735-13
unc.edu.1f5ae391-430a-4d9c-ac9e-f1694a464521.1835623.rsem.isoforms.results	TCGA-AB-2880-03A-01T-0735-13
unc.edu.1f5ae391-430a-4d9c-ac9e-f1694a464521.1835670.rsem.isoforms.normalized_results	TCGA-AB-2880-03A-01T-0735-13
unc.edu.1f5ae391-430a-4d9c-ac9e-f1694a464521.1835671.rsem.genes.normalized_results	TCGA-AB-2880-03A-01T-0735-13
unc.edu.1f5ae391-430a-4d9c-ac9e-f1694a464521.1838389.bt.exon_quantification.txt	TCGA-AB-2880-03A-01T-0735-13
unc.edu.1f60696b-1f1c-4de8-a3e3-0c81be3ced94.1834561.junction_quantification.txt	TCGA-AB-2858-03A-01T-0736-13
unc.edu.1f60696b-1f1c-4de8-a3e3-0c81be3ced94.1835719.rsem.genes.results	TCGA-AB-2858-03A-01T-0736-13
unc.edu.1f60696b-1f1c-4de8-a3e3-0c81be3ced94.1835720.rsem.isoforms.results	TCGA-AB-2858-03A-01T-0736-13
unc.edu.1f60696b-1f1c-4de8-a3e3-0c81be3ced94.1835762.rsem.isoforms.normalized_results	TCGA-AB-2858-03A-01T-0736-13
unc.edu.1f60696b-1f1c-4de8-a3e3-0c81be3ced94.1835765.rsem.genes.normalized_results	TCGA-AB-2858-03A-01T-0736-13
unc.edu.1f60696b-1f1c-4de8-a3e3-0c81be3ced94.1838391.bt.exon_quantification.txt	TCGA-AB-2858-03A-01T-0736-13
unc.edu.2025c509-fad1-4f60-a6aa-904e9adfe26a.1836756.junction_quantification.txt	TCGA-AB-2812-03A-01T-0734-13
unc.edu.2025c509-fad1-4f60-a6aa-904e9adfe26a.1836965.rsem.genes.results	TCGA-AB-2812-03A-01T-0734-13
unc.edu.2025c509-fad1-4f60-a6aa-904e9adfe26a.1836966.rsem.isoforms.results	TCGA-AB-2812-03A-01T-0734-13
unc.edu.2025c509-fad1-4f60-a6aa-904e9adfe26a.1836980.rsem.isoforms.normalized_results	TCGA-AB-2812-03A-01T-0734-13
unc.edu.2025c509-fad1-4f60-a6aa-904e9adfe26a.1836981.rsem.genes.normalized_results	TCGA-AB-2812-03A-01T-0734-13
unc.edu.2025c509-fad1-4f60-a6aa-904e9adfe26a.1838397.bt.exon_quantification.txt	TCGA-AB-2812-03A-01T-0734-13
unc.edu.2138d4c5-12ca-4232-9bce-ca3c82573c55.1836329.junction_quantification.txt	TCGA-AB-2833-03A-01T-0734-13
unc.edu.2138d4c5-12ca-4232-9bce-ca3c82573c55.1836895.rsem.genes.results	TCGA-AB-2833-03A-01T-0734-13
unc.edu.2138d4c5-12ca-4232-9bce-ca3c82573c55.1836896.rsem.isoforms.results	TCGA-AB-2833-03A-01T-0734-13
unc.edu.2138d4c5-12ca-4232-9bce-ca3c82573c55.1836916.rsem.genes.normalized_results	TCGA-AB-2833-03A-01T-0734-13
unc.edu.2138d4c5-12ca-4232-9bce-ca3c82573c55.1836917.rsem.isoforms.normalized_results	TCGA-AB-2833-03A-01T-0734-13
unc.edu.2138d4c5-12ca-4232-9bce-ca3c82573c55.1838394.bt.exon_quantification.txt	TCGA-AB-2833-03A-01T-0734-13
unc.edu.21a756ad-2207-4ffa-9181-442c8d1dfb0f.1836443.junction_quantification.txt	TCGA-AB-2984-03A-01T-0734-13
unc.edu.21a756ad-2207-4ffa-9181-442c8d1dfb0f.1836822.rsem.genes.results	TCGA-AB-2984-03A-01T-0734-13
unc.edu.21a756ad-2207-4ffa-9181-442c8d1dfb0f.1836823.rsem.isoforms.results	TCGA-AB-2984-03A-01T-0734-13
unc.edu.21a756ad-2207-4ffa-9181-442c8d1dfb0f.1836844.rsem.isoforms.normalized_results	TCGA-AB-2984-03A-01T-0734-13
unc.edu.21a756ad-2207-4ffa-9181-442c8d1dfb0f.1836845.rsem.genes.normalized_results	TCGA-AB-2984-03A-01T-0734-13
unc.edu.21a756ad-2207-4ffa-9181-442c8d1dfb0f.1838393.bt.exon_quantification.txt	TCGA-AB-2984-03A-01T-0734-13
unc.edu.22273f19-ed38-4520-a851-02274c139d51.1834871.junction_quantification.txt	TCGA-AB-2813-03A-01T-0736-13
unc.edu.22273f19-ed38-4520-a851-02274c139d51.1836064.rsem.genes.results	TCGA-AB-2813-03A-01T-0736-13
unc.edu.22273f19-ed38-4520-a851-02274c139d51.1836065.rsem.isoforms.results	TCGA-AB-2813-03A-01T-0736-13
unc.edu.22273f19-ed38-4520-a851-02274c139d51.1836122.rsem.genes.normalized_results	TCGA-AB-2813-03A-01T-0736-13
unc.edu.22273f19-ed38-4520-a851-02274c139d51.1836123.rsem.isoforms.normalized_results	TCGA-AB-2813-03A-01T-0736-13
unc.edu.22273f19-ed38-4520-a851-02274c139d51.1838395.bt.exon_quantification.txt	TCGA-AB-2813-03A-01T-0736-13
unc.edu.2256ffdd-fa23-439d-8020-9328c35a8fed.1834857.junction_quantification.txt	TCGA-AB-2866-03A-01T-0736-13
unc.edu.2256ffdd-fa23-439d-8020-9328c35a8fed.1835948.rsem.genes.results	TCGA-AB-2866-03A-01T-0736-13
unc.edu.2256ffdd-fa23-439d-8020-9328c35a8fed.1835949.rsem.isoforms.results	TCGA-AB-2866-03A-01T-0736-13
unc.edu.2256ffdd-fa23-439d-8020-9328c35a8fed.1836000.rsem.isoforms.normalized_results	TCGA-AB-2866-03A-01T-0736-13
unc.edu.2256ffdd-fa23-439d-8020-9328c35a8fed.1836005.rsem.genes.normalized_results	TCGA-AB-2866-03A-01T-0736-13
unc.edu.2256ffdd-fa23-439d-8020-9328c35a8fed.1838392.bt.exon_quantification.txt	TCGA-AB-2866-03A-01T-0736-13
unc.edu.226e34b6-1e11-460d-8e56-dcadfc5e05ef.1835453.junction_quantification.txt	TCGA-AB-2818-03A-01T-0734-13
unc.edu.226e34b6-1e11-460d-8e56-dcadfc5e05ef.1836603.rsem.genes.results	TCGA-AB-2818-03A-01T-0734-13
unc.edu.226e34b6-1e11-460d-8e56-dcadfc5e05ef.1836604.rsem.isoforms.results	TCGA-AB-2818-03A-01T-0734-13
unc.edu.226e34b6-1e11-460d-8e56-dcadfc5e05ef.1836636.rsem.genes.normalized_results	TCGA-AB-2818-03A-01T-0734-13
unc.edu.226e34b6-1e11-460d-8e56-dcadfc5e05ef.1836638.rsem.isoforms.normalized_results	TCGA-AB-2818-03A-01T-0734-13
unc.edu.226e34b6-1e11-460d-8e56-dcadfc5e05ef.1838396.bt.exon_quantification.txt	TCGA-AB-2818-03A-01T-0734-13
unc.edu.22b2b999-44b5-4f68-9798-9a5c2bd0bec7.1836881.junction_quantification.txt	TCGA-AB-2834-03A-01T-0734-13
unc.edu.22b2b999-44b5-4f68-9798-9a5c2bd0bec7.1837011.rsem.genes.results	TCGA-AB-2834-03A-01T-0734-13
unc.edu.22b2b999-44b5-4f68-9798-9a5c2bd0bec7.1837012.rsem.isoforms.results	TCGA-AB-2834-03A-01T-0734-13
unc.edu.22b2b999-44b5-4f68-9798-9a5c2bd0bec7.1837030.rsem.genes.normalized_results	TCGA-AB-2834-03A-01T-0734-13
unc.edu.22b2b999-44b5-4f68-9798-9a5c2bd0bec7.1837033.rsem.isoforms.normalized_results	TCGA-AB-2834-03A-01T-0734-13
unc.edu.22b2b999-44b5-4f68-9798-9a5c2bd0bec7.1838388.bt.exon_quantification.txt	TCGA-AB-2834-03A-01T-0734-13
unc.edu.2430d334-77d7-4863-a7f2-a7da9f9ac443.1835328.junction_quantification.txt	TCGA-AB-2941-03A-01T-0740-13
unc.edu.2430d334-77d7-4863-a7f2-a7da9f9ac443.1836701.rsem.genes.results	TCGA-AB-2941-03A-01T-0740-13
unc.edu.2430d334-77d7-4863-a7f2-a7da9f9ac443.1836702.rsem.isoforms.results	TCGA-AB-2941-03A-01T-0740-13
unc.edu.2430d334-77d7-4863-a7f2-a7da9f9ac443.1836731.rsem.genes.normalized_results	TCGA-AB-2941-03A-01T-0740-13
unc.edu.2430d334-77d7-4863-a7f2-a7da9f9ac443.1836735.rsem.isoforms.normalized_results	TCGA-AB-2941-03A-01T-0740-13
unc.edu.2430d334-77d7-4863-a7f2-a7da9f9ac443.1838390.bt.exon_quantification.txt	TCGA-AB-2941-03A-01T-0740-13
unc.edu.27f28410-7475-482e-9d64-7beb83e749c1.1834730.junction_quantification.txt	TCGA-AB-2998-03A-01T-0735-13
unc.edu.27f28410-7475-482e-9d64-7beb83e749c1.1835773.rsem.genes.results	TCGA-AB-2998-03A-01T-0735-13
unc.edu.27f28410-7475-482e-9d64-7beb83e749c1.1835774.rsem.isoforms.results	TCGA-AB-2998-03A-01T-0735-13
unc.edu.27f28410-7475-482e-9d64-7beb83e749c1.1835814.rsem.genes.normalized_results	TCGA-AB-2998-03A-01T-0735-13
unc.edu.27f28410-7475-482e-9d64-7beb83e749c1.1835815.rsem.isoforms.normalized_results	TCGA-AB-2998-03A-01T-0735-13
unc.edu.27f28410-7475-482e-9d64-7beb83e749c1.1838377.bt.exon_quantification.txt	TCGA-AB-2998-03A-01T-0735-13
unc.edu.2a62ebc6-872e-4767-922b-f5763177e9cf.1835294.junction_quantification.txt	TCGA-AB-2994-03A-01T-0735-13
unc.edu.2a62ebc6-872e-4767-922b-f5763177e9cf.1836287.rsem.genes.results	TCGA-AB-2994-03A-01T-0735-13
unc.edu.2a62ebc6-872e-4767-922b-f5763177e9cf.1836288.rsem.isoforms.results	TCGA-AB-2994-03A-01T-0735-13
unc.edu.2a62ebc6-872e-4767-922b-f5763177e9cf.1836321.rsem.isoforms.normalized_results	TCGA-AB-2994-03A-01T-0735-13
unc.edu.2a62ebc6-872e-4767-922b-f5763177e9cf.1836324.rsem.genes.normalized_results	TCGA-AB-2994-03A-01T-0735-13
unc.edu.2a62ebc6-872e-4767-922b-f5763177e9cf.1838375.bt.exon_quantification.txt	TCGA-AB-2994-03A-01T-0735-13
unc.edu.2d2b05da-2402-42f6-9d19-8bc441f9136e.1834534.junction_quantification.txt	TCGA-AB-2855-03A-01T-0736-13
unc.edu.2d2b05da-2402-42f6-9d19-8bc441f9136e.1835394.rsem.genes.results	TCGA-AB-2855-03A-01T-0736-13
unc.edu.2d2b05da-2402-42f6-9d19-8bc441f9136e.1835395.rsem.isoforms.results	TCGA-AB-2855-03A-01T-0736-13
unc.edu.2d2b05da-2402-42f6-9d19-8bc441f9136e.1835429.rsem.genes.normalized_results	TCGA-AB-2855-03A-01T-0736-13
unc.edu.2d2b05da-2402-42f6-9d19-8bc441f9136e.1835430.rsem.isoforms.normalized_results	TCGA-AB-2855-03A-01T-0736-13
unc.edu.2d2b05da-2402-42f6-9d19-8bc441f9136e.1838371.bt.exon_quantification.txt	TCGA-AB-2855-03A-01T-0736-13
unc.edu.2e17c25e-97fc-4aa7-8ae3-c22b87fd1953.1834587.junction_quantification.txt	TCGA-AB-2835-03A-01T-0736-13
unc.edu.2e17c25e-97fc-4aa7-8ae3-c22b87fd1953.1835778.rsem.genes.results	TCGA-AB-2835-03A-01T-0736-13
unc.edu.2e17c25e-97fc-4aa7-8ae3-c22b87fd1953.1835779.rsem.isoforms.results	TCGA-AB-2835-03A-01T-0736-13
unc.edu.2e17c25e-97fc-4aa7-8ae3-c22b87fd1953.1835822.rsem.genes.normalized_results	TCGA-AB-2835-03A-01T-0736-13
unc.edu.2e17c25e-97fc-4aa7-8ae3-c22b87fd1953.1835823.rsem.isoforms.normalized_results	TCGA-AB-2835-03A-01T-0736-13
