filename	barcode(s)
unc.edu.5d2d1309-913f-4d35-a27c-ad8b16677f30.2692135.rsem.genes.normalized_results	TCGA-L5-A891-01A-11R-A36D-31
unc.edu.5dc9c9c1-df46-4c7f-8d6e-d7b1b73b894f.2692377.rsem.genes.normalized_results	TCGA-LN-A49U-01A-31R-A260-31
unc.edu.5e5924f8-0336-488e-ab62-356cf9bcc553.2692674.rsem.genes.normalized_results	TCGA-IG-A3YA-01A-11R-A24K-31
unc.edu.5f03aa32-43e1-4464-8644-0fb1ba097871.2693795.rsem.genes.normalized_results	TCGA-L5-A4OM-11A-11R-A260-31
unc.edu.5f2df729-1d5f-400e-a200-13ec56d10aee.2691953.rsem.genes.normalized_results	TCGA-L5-A8NG-01A-11R-A37I-31
unc.edu.6085ec16-9e37-456e-9920-76bfa72a1651.2692556.rsem.genes.normalized_results	TCGA-S8-A6BV-01A-21R-A31P-31
unc.edu.617bbc20-dfda-4738-9a07-e18b8ca3b818.2692113.rsem.genes.normalized_results	TCGA-RE-A7BO-01A-11R-A336-31
unc.edu.620d3776-74bf-429d-b34d-f43a39f62b37.2692638.rsem.genes.normalized_results	TCGA-LN-A4MQ-01A-11R-A28J-31
unc.edu.623cd7cb-fd58-46b5-a0c5-19c474b66ac8.2693002.rsem.genes.normalized_results	TCGA-X8-AAAR-01A-11R-A406-31
unc.edu.6578cdec-4072-475a-b17e-4c4c40968b81.2692432.rsem.genes.normalized_results	TCGA-L5-A4OQ-11A-12R-A260-31
unc.edu.66dde567-906c-4da0-9d52-1063db4122ec.2692938.rsem.genes.normalized_results	TCGA-LN-A49Y-01A-11R-A260-31
unc.edu.67bda296-5e65-45a9-962e-a99f51a12e14.2692261.rsem.genes.normalized_results	TCGA-2H-A9GJ-01A-11R-A37I-31
unc.edu.6ab7dfd7-56d4-4d04-b7f7-08b2163494a6.2692350.rsem.genes.normalized_results	TCGA-IC-A6RF-01A-13R-A336-31
unc.edu.6b234444-af2d-4266-8466-8b729da2769c.2693741.rsem.genes.normalized_results	TCGA-LN-A49R-01A-11R-A24K-31
unc.edu.6b604275-b899-4e92-a90a-af07700b0012.2692347.rsem.genes.normalized_results	TCGA-L5-A4OM-01A-11R-A260-31
unc.edu.6b822657-38b7-4cb4-9594-e7cefa0bf66d.2692393.rsem.genes.normalized_results	TCGA-IG-A97I-01A-11R-A38D-31
unc.edu.6e85cbe2-f41b-45fc-8ebb-f9024e465c9c.2691667.rsem.genes.normalized_results	TCGA-IC-A6RE-11A-12R-A336-31
unc.edu.70092809-ec16-413c-85b4-d9f58359fe32.2705862.rsem.genes.normalized_results	TCGA-IG-A3YB-01A-11R-A36D-31
unc.edu.71182e37-fcb0-4c02-be00-fe76d64cdb6b.2690136.rsem.genes.normalized_results	TCGA-JY-A93D-01A-11R-A38D-31
unc.edu.72c0caa7-6424-44a6-87f3-8dbd9000ed85.2692651.rsem.genes.normalized_results	TCGA-VR-A8EZ-01A-11R-A36D-31
unc.edu.775bb1a6-0463-4e78-bc3f-596e3a5eb38f.2689765.rsem.genes.normalized_results	TCGA-2H-A9GH-01A-11R-A37I-31
unc.edu.7b4fe474-b28b-466b-9985-8c34ef90fccf.2689730.rsem.genes.normalized_results	TCGA-2H-A9GM-01A-11R-A37I-31
unc.edu.7dd05f8f-0316-4244-ba2a-4d456c2cad96.2689893.rsem.genes.normalized_results	TCGA-V5-A7RC-01B-11R-A406-31
unc.edu.7fcd511d-aa16-4ace-94e4-9154160165c2.2689780.rsem.genes.normalized_results	TCGA-JY-A938-01A-11R-A37I-31
unc.edu.7ff2c851-5abf-427f-94aa-d856e631a687.2690123.rsem.genes.normalized_results	TCGA-LN-A49M-01A-21R-A260-31
unc.edu.803e0fb4-943d-4ec5-a2e9-9ab8868b74cc.2689830.rsem.genes.normalized_results	TCGA-L5-A4OS-01A-11R-A28J-31
unc.edu.808a898f-11ce-4a82-9329-20a3fd5a1c86.2689501.rsem.genes.normalized_results	TCGA-VR-A8EW-01A-11R-A36D-31
unc.edu.84099f52-014e-48bc-86fb-e3db8246c0ad.2688754.rsem.genes.normalized_results	TCGA-V5-A7RB-01A-11R-A354-31
unc.edu.842dbf7e-5148-490d-b821-25742aa8c3ae.2688776.rsem.genes.normalized_results	TCGA-LN-A4A4-01A-11R-A260-31
unc.edu.85888801-8f7f-4b69-b203-1a515555a5d7.2688209.rsem.genes.normalized_results	TCGA-L5-A893-01A-11R-A36D-31
unc.edu.86a7ec5c-c809-486f-8a1c-b8668c728b3e.2687798.rsem.genes.normalized_results	TCGA-L5-A8NI-01A-11R-A37I-31
unc.edu.8894b7f2-c54d-4ae3-9e10-8828d60de955.2686915.rsem.genes.normalized_results	TCGA-VR-A8EX-01A-11R-A36D-31
unc.edu.8d2bbeb5-9e19-4b27-af93-8a437576d379.2687549.rsem.genes.normalized_results	TCGA-L5-A88V-01A-11R-A354-31
unc.edu.8d95696a-96f3-4c24-b246-63e623465a99.2687809.rsem.genes.normalized_results	TCGA-JY-A6FB-01A-11R-A336-31
unc.edu.8e15f178-5503-40ed-9594-33c5a04d2f26.2686731.rsem.genes.normalized_results	TCGA-L5-A4OU-01A-11R-A28J-31
unc.edu.8e2ef283-8b66-40eb-89d5-365a08486c22.2687237.rsem.genes.normalized_results	TCGA-LN-A49V-01A-11R-A24K-31
unc.edu.8f13389e-3d3b-423f-8a78-0eb9c2373d06.2688235.rsem.genes.normalized_results	TCGA-IG-A4QS-01A-11R-A260-31
unc.edu.8ff6e1e2-ac4b-479f-a3bb-5f32b94536e7.2687188.rsem.genes.normalized_results	TCGA-JY-A6F8-01A-11R-A336-31
unc.edu.908d9db7-42af-4593-9327-f079d6bf8215.2686021.rsem.genes.normalized_results	TCGA-VR-AA7I-01A-11R-A406-31
unc.edu.92ac0fe5-ae5d-4302-85e4-491b4e881b19.2685984.rsem.genes.normalized_results	TCGA-LN-A4A1-01A-21R-A260-31
unc.edu.966a0ec8-99ae-4c35-bddc-c6bfe547038b.2687569.rsem.genes.normalized_results	TCGA-LN-A4MR-01A-11R-A28J-31
unc.edu.97ea0ba9-7bd6-401f-82b9-825eaae856b9.2685366.rsem.genes.normalized_results	TCGA-LN-A49O-01A-11R-A24K-31
unc.edu.99e4d1c4-008b-4353-ae91-d5916a3e09e8.2685013.rsem.genes.normalized_results	TCGA-L5-A8NL-01A-12R-A37I-31
unc.edu.99f26c4c-d53b-4de4-8886-e8a2822a433c.2684672.rsem.genes.normalized_results	TCGA-LN-A7HW-01A-22R-A354-31
unc.edu.9af58c98-1b09-4560-891d-7bdfa1f2c680.2684735.rsem.genes.normalized_results	TCGA-Z6-A8JE-01A-11R-A37I-31
unc.edu.9b3adc67-cc9c-48db-96d4-2314368986e2.2684714.rsem.genes.normalized_results	TCGA-2H-A9GL-01A-12R-A37I-31
unc.edu.9b451df3-25cf-47a6-b326-f497448a771a.2684744.rsem.genes.normalized_results	TCGA-VR-AA7B-01A-31R-A406-31
unc.edu.9b6aadf0-8965-4dd9-88bd-b06d8833b330.2683950.rsem.genes.normalized_results	TCGA-R6-A8WC-01A-11R-A37I-31
unc.edu.9fcd3933-2651-4c64-8c77-3dac4d8ea595.2684260.rsem.genes.normalized_results	TCGA-2H-A9GG-01A-11R-A37I-31
unc.edu.a3f5c42a-35e5-4884-8d0a-1fd8917c06ce.2683287.rsem.genes.normalized_results	TCGA-XP-A8T6-01A-11R-A36D-31
unc.edu.a7822cf2-fedc-4f01-a628-c67d8b7d0e85.2683368.rsem.genes.normalized_results	TCGA-LN-A8I1-01A-11R-A36D-31
unc.edu.a9657ea3-d72c-4b75-b5cc-6babb58c2f98.2683962.rsem.genes.normalized_results	TCGA-R6-A6Y0-01B-11R-A336-31
unc.edu.aa73fecf-ae2c-47b6-aa39-863fd39a5995.2683195.rsem.genes.normalized_results	TCGA-L5-A8NF-01A-11R-A37I-31
unc.edu.ab6f7e9b-59ae-4053-a1cb-2acef360223a.2683172.rsem.genes.normalized_results	TCGA-L5-A4OJ-01A-11R-A260-31
unc.edu.acbeed42-567d-442b-8dde-e6b2ac30002c.2682544.rsem.genes.normalized_results	TCGA-JY-A6FD-01A-11R-A336-31
unc.edu.af2d5d64-5a7b-42f0-b14d-3c592ef24768.2684859.rsem.genes.normalized_results	TCGA-LN-A49N-01A-11R-A24K-31
unc.edu.afc54daf-cbfe-4706-9122-d7f874e1f4ae.2680206.rsem.genes.normalized_results	TCGA-L5-A8NQ-01A-11R-A36D-31
unc.edu.b00a6bd5-85b4-4ad9-a0ed-c98cc4483c5c.2682633.rsem.genes.normalized_results	TCGA-L5-A4OT-01A-11R-A28J-31
unc.edu.b0e7793c-d6fd-4e63-98dd-f029b635a04c.2681988.rsem.genes.normalized_results	TCGA-VR-A8EQ-01A-11R-A36D-31
unc.edu.b17c4505-8a84-4cdd-8782-fbc456deb2a6.2682764.rsem.genes.normalized_results	TCGA-Z6-AAPN-01A-11R-A406-31
unc.edu.b25f3025-5f28-4be1-8003-078d1c041bf7.2674833.rsem.genes.normalized_results	TCGA-2H-A9GR-01A-12R-A37I-31
unc.edu.b28abeb1-4fc2-44c4-a3ea-cd0060914bb9.2676108.rsem.genes.normalized_results	TCGA-LN-A8HZ-01A-11R-A36D-31
unc.edu.b4ab4edc-6163-4211-80c2-12d8bbbd8a2a.2676640.rsem.genes.normalized_results	TCGA-2H-A9GO-01A-11R-A37I-31
unc.edu.b6c4294b-2f95-4cb1-b393-42a1c2e34f3a.2674841.rsem.genes.normalized_results	TCGA-Z6-A9VB-01A-21R-A37I-31
unc.edu.b70ac67b-8ee0-421a-9b2c-0bf638383e36.2676833.rsem.genes.normalized_results	TCGA-LN-A49L-01A-11R-A24K-31
unc.edu.b72ceca3-60d5-4e2f-b5f4-a021eef6d240.2674723.rsem.genes.normalized_results	TCGA-R6-A6L6-01B-11R-A336-31
unc.edu.b857a086-1804-46e8-8335-8663db929a32.2676444.rsem.genes.normalized_results	TCGA-L5-A4OG-01A-11R-A260-31
unc.edu.b9e2e919-458c-4c82-82b4-21750c7683b4.2675349.rsem.genes.normalized_results	TCGA-LN-A49X-01A-31R-A260-31
unc.edu.ba0c377f-8d53-4c55-9ce7-d92a53b70da0.2676056.rsem.genes.normalized_results	TCGA-L5-A43H-01A-11R-A24K-31
unc.edu.bb3f3e0f-08f2-4eaf-81f7-93ca753b42bf.2673670.rsem.genes.normalized_results	TCGA-IC-A6RE-01A-11R-A336-31
unc.edu.bcb02ae2-2b93-4ed3-b6df-70d2af3a8b28.2674876.rsem.genes.normalized_results	TCGA-L5-A4OR-01A-11R-A260-31
unc.edu.bcb6dc43-00d6-4f52-a369-445fdd18ecac.2673774.rsem.genes.normalized_results	TCGA-JY-A93C-01A-11R-A38D-31
unc.edu.bd6c5d79-5f03-476a-ba01-03834083c7ff.2674617.rsem.genes.normalized_results	TCGA-Z6-A8JD-01A-11R-A36D-31
unc.edu.be00827c-fd81-46a5-a9e8-6c28f0db250a.2675061.rsem.genes.normalized_results	TCGA-L5-A4OE-01A-11R-A260-31
unc.edu.be20f399-3318-4b60-b2d5-015a50f6d692.2673769.rsem.genes.normalized_results	TCGA-LN-A9FP-01A-31R-A38D-31
unc.edu.be430dee-ad40-4e96-883f-20eaadfa7e9e.2679502.rsem.genes.normalized_results	TCGA-L5-A4OJ-11A-12R-A260-31
unc.edu.bfbb7022-d5d9-4e24-b410-0b85068df694.2677503.rsem.genes.normalized_results	TCGA-S8-A6BW-01A-11R-A31P-31
unc.edu.bfe01692-9c40-41fb-abd0-1420510c2917.2674778.rsem.genes.normalized_results	TCGA-L5-A4OX-01A-21R-A28J-31
unc.edu.c12f9c80-1503-435c-8889-69add2888a54.2674928.rsem.genes.normalized_results	TCGA-R6-A6Y2-01B-11R-A336-31
unc.edu.c3e59e4f-31e0-42fa-811b-f35a8e27cb86.2675721.rsem.genes.normalized_results	TCGA-Q9-A6FU-01A-11R-A31P-31
unc.edu.c44d6230-d93a-4f46-b62b-5c2e1902f974.2675827.rsem.genes.normalized_results	TCGA-L5-A4OP-01A-11R-A260-31
unc.edu.c4deb7b2-cb61-4832-94b2-3dbb88ba60d9.2674372.rsem.genes.normalized_results	TCGA-V5-AASX-01A-11R-A38D-31
unc.edu.c504ae29-3582-4c82-86e5-548499d5e38b.2675177.rsem.genes.normalized_results	TCGA-LN-A4A2-01A-31R-A260-31
unc.edu.c5d79cf3-46cb-4869-ab18-b9c052d8c279.2673358.rsem.genes.normalized_results	TCGA-IG-A5S3-01A-11R-A28J-31
unc.edu.c8e761a0-3d28-4094-8eaa-1c48ea23b3c9.2673449.rsem.genes.normalized_results	TCGA-R6-A8W8-01B-11R-A37I-31
unc.edu.ca401031-8917-4bf7-a323-354da8cbb349.2673797.rsem.genes.normalized_results	TCGA-L5-A43J-01A-12R-A24K-31
unc.edu.cae6c3b5-a4f3-4d45-9d53-9c7c2c735c32.2675383.rsem.genes.normalized_results	TCGA-IG-A4P3-01A-11R-A260-31
unc.edu.cdcfe8e4-527c-4c6a-8f3a-6679a0441bdb.2719016.rsem.genes.normalized_results	TCGA-L5-A43C-11A-11R-A24K-31
unc.edu.d1af915a-614d-4e9e-ae89-0f4632f85386.2674455.rsem.genes.normalized_results	TCGA-L5-A8NW-01A-11R-A37I-31
unc.edu.d42e7e92-aa95-4a61-98b6-1ad21b341887.2673526.rsem.genes.normalized_results	TCGA-L5-A88Z-01A-11R-A36D-31
unc.edu.d4dc886f-538b-436c-9c8a-3c2728e9ef3f.2673547.rsem.genes.normalized_results	TCGA-IG-A6QS-01A-12R-A336-31
unc.edu.d5edca9d-b527-41ce-b6c6-ddf99275681b.2675271.rsem.genes.normalized_results	TCGA-Q9-A6FW-01A-31R-A31P-31
unc.edu.d60f2c56-4cf3-427e-ba7e-6f16a47df01e.2675737.rsem.genes.normalized_results	TCGA-L5-A4OF-01A-11R-A260-31
unc.edu.d77ac878-9306-499b-8dde-98af5a7d33e5.2673247.rsem.genes.normalized_results	TCGA-L5-A8NV-01A-11R-A37I-31
unc.edu.d7af3e6f-9a4b-417d-b97a-9090b8ee94cf.2682514.rsem.genes.normalized_results	TCGA-L5-A43C-01A-11R-A24K-31
unc.edu.d7dd93e6-94d6-44b0-bbfd-a73c9b0de465.2680542.rsem.genes.normalized_results	TCGA-2H-A9GQ-01A-11R-A37I-31
unc.edu.d97726a5-378b-4a63-b6ba-31834fbac023.2687304.rsem.genes.normalized_results	TCGA-L5-A4OO-11A-12R-A260-31
unc.edu.d9aeba99-9f40-43f7-9f05-69a16c41d044.2680132.rsem.genes.normalized_results	TCGA-L5-A88S-01A-11R-A36D-31
unc.edu.db6beed3-a5a2-469f-8dc8-00d838c1f37f.2680702.rsem.genes.normalized_results	TCGA-VR-AA4G-01A-11R-A37I-31
unc.edu.ddb899f1-e481-4e89-9c0f-632578770884.2681137.rsem.genes.normalized_results	TCGA-V5-A7RC-06A-11R-A406-31
unc.edu.df2c969f-190e-4697-aa69-4c5b2b0f7f2b.2680159.rsem.genes.normalized_results	TCGA-L5-A4OI-01A-11R-A36D-31
unc.edu.e336a116-9848-4632-b3b2-2e600f06a7c4.2681636.rsem.genes.normalized_results	TCGA-IG-A5B8-01A-11R-A28J-31
unc.edu.e3690f9a-3f38-4140-8613-5ab0893ad190.2681022.rsem.genes.normalized_results	TCGA-L5-A8NE-01A-11R-A37I-31
unc.edu.e3c5c0af-ed9c-4e0c-9a55-da118276b896.2680327.rsem.genes.normalized_results	TCGA-L7-A56G-01A-21R-A260-31
unc.edu.e3e998fd-4175-474d-8cbe-5fa89ab6399c.2680790.rsem.genes.normalized_results	TCGA-R6-A8W5-01B-11R-A37I-31
unc.edu.e4fe6057-94d7-4cbb-868b-d3014308307d.2679838.rsem.genes.normalized_results	TCGA-LN-A9FQ-01A-31R-A38D-31
unc.edu.ea8b1197-fdef-48a0-ad29-3d2a055e4218.2680297.rsem.genes.normalized_results	TCGA-VR-AA4D-01A-11R-A37I-31
unc.edu.eabb70d8-8eab-4a19-a693-0b46f0c44bee.2679270.rsem.genes.normalized_results	TCGA-JY-A6FE-01A-11R-A336-31
unc.edu.eafcec1d-5509-4541-8e20-eab000496fa7.2678462.rsem.genes.normalized_results	TCGA-IC-A6RF-11A-21R-A336-31
unc.edu.edc0984a-3099-43c4-9f06-9319b720adf0.2680838.rsem.genes.normalized_results	TCGA-L5-A4OQ-01A-11R-A260-31
unc.edu.ee00684b-de13-4889-a667-9f0828aae9d1.2678174.rsem.genes.normalized_results	TCGA-L5-A8NN-01A-11R-A37I-31
unc.edu.efd57aef-5c13-415b-9a7e-27831b43f838.2678906.rsem.genes.normalized_results	TCGA-VR-A8EP-01A-31R-A406-31
unc.edu.f080eab0-e8a4-4bc9-9806-1580bc58a679.2679315.rsem.genes.normalized_results	TCGA-L5-A4OH-01A-11R-A260-31
unc.edu.f16e197e-d4b6-467f-887d-42452bd874b8.2678416.rsem.genes.normalized_results	TCGA-LN-A49P-01A-11R-A24K-31
unc.edu.f29dd7c8-53b4-44fd-a868-a00230fba2da.2678527.rsem.genes.normalized_results	TCGA-LN-A4A5-01A-21R-A260-31
