filename	barcode(s)
unc.edu.0c23ff84-4469-485b-b3fd-2298cd6c8e42.2542579.junction_quantification.txt	TCGA-G2-AA3D-01A-11R-A39I-07
unc.edu.0c23ff84-4469-485b-b3fd-2298cd6c8e42.2543232.rsem.genes.results	TCGA-G2-AA3D-01A-11R-A39I-07
unc.edu.0c23ff84-4469-485b-b3fd-2298cd6c8e42.2543233.rsem.isoforms.results	TCGA-G2-AA3D-01A-11R-A39I-07
unc.edu.0c23ff84-4469-485b-b3fd-2298cd6c8e42.2543245.rsem.genes.normalized_results	TCGA-G2-AA3D-01A-11R-A39I-07
unc.edu.0c23ff84-4469-485b-b3fd-2298cd6c8e42.2543246.rsem.isoforms.normalized_results	TCGA-G2-AA3D-01A-11R-A39I-07
unc.edu.0c23ff84-4469-485b-b3fd-2298cd6c8e42.2543326.bt.exon_quantification.txt	TCGA-G2-AA3D-01A-11R-A39I-07
unc.edu.0c8724f7-8a7e-4fc3-8100-b06b22d36a67.2162412.junction_quantification.txt	TCGA-GC-A6I3-11A-11R-A31N-07
unc.edu.0c8724f7-8a7e-4fc3-8100-b06b22d36a67.2166444.rsem.genes.results	TCGA-GC-A6I3-11A-11R-A31N-07
unc.edu.0c8724f7-8a7e-4fc3-8100-b06b22d36a67.2166445.rsem.isoforms.results	TCGA-GC-A6I3-11A-11R-A31N-07
unc.edu.0c8724f7-8a7e-4fc3-8100-b06b22d36a67.2166469.rsem.isoforms.normalized_results	TCGA-GC-A6I3-11A-11R-A31N-07
unc.edu.0c8724f7-8a7e-4fc3-8100-b06b22d36a67.2166472.rsem.genes.normalized_results	TCGA-GC-A6I3-11A-11R-A31N-07
unc.edu.0c8724f7-8a7e-4fc3-8100-b06b22d36a67.2166581.bt.exon_quantification.txt	TCGA-GC-A6I3-11A-11R-A31N-07
unc.edu.0cb1b6e8-1a05-472d-9651-126f92d17e73.2503643.junction_quantification.txt	TCGA-XF-A9SU-01A-31R-A39I-07
unc.edu.0cb1b6e8-1a05-472d-9651-126f92d17e73.2504158.rsem.genes.results	TCGA-XF-A9SU-01A-31R-A39I-07
unc.edu.0cb1b6e8-1a05-472d-9651-126f92d17e73.2504159.rsem.isoforms.results	TCGA-XF-A9SU-01A-31R-A39I-07
unc.edu.0cb1b6e8-1a05-472d-9651-126f92d17e73.2504181.rsem.isoforms.normalized_results	TCGA-XF-A9SU-01A-31R-A39I-07
unc.edu.0cb1b6e8-1a05-472d-9651-126f92d17e73.2504184.rsem.genes.normalized_results	TCGA-XF-A9SU-01A-31R-A39I-07
unc.edu.0cb1b6e8-1a05-472d-9651-126f92d17e73.2504329.bt.exon_quantification.txt	TCGA-XF-A9SU-01A-31R-A39I-07
unc.edu.0ccf81b2-c760-4a37-acf1-c692868167b1.2649806.junction_quantification.txt	TCGA-DK-AA6R-01A-11R-A42T-07
unc.edu.0ccf81b2-c760-4a37-acf1-c692868167b1.2650733.rsem.genes.results	TCGA-DK-AA6R-01A-11R-A42T-07
unc.edu.0ccf81b2-c760-4a37-acf1-c692868167b1.2650734.rsem.isoforms.results	TCGA-DK-AA6R-01A-11R-A42T-07
unc.edu.0ccf81b2-c760-4a37-acf1-c692868167b1.2650748.rsem.isoforms.normalized_results	TCGA-DK-AA6R-01A-11R-A42T-07
unc.edu.0ccf81b2-c760-4a37-acf1-c692868167b1.2650751.rsem.genes.normalized_results	TCGA-DK-AA6R-01A-11R-A42T-07
unc.edu.0ccf81b2-c760-4a37-acf1-c692868167b1.2650812.bt.exon_quantification.txt	TCGA-DK-AA6R-01A-11R-A42T-07
unc.edu.0f1dc780-622d-4f97-80e2-25d8074ff8b1.2439445.junction_quantification.txt	TCGA-CF-A8HY-01A-11R-A36F-07
unc.edu.0f1dc780-622d-4f97-80e2-25d8074ff8b1.2440047.rsem.genes.results	TCGA-CF-A8HY-01A-11R-A36F-07
unc.edu.0f1dc780-622d-4f97-80e2-25d8074ff8b1.2440048.rsem.isoforms.results	TCGA-CF-A8HY-01A-11R-A36F-07
unc.edu.0f1dc780-622d-4f97-80e2-25d8074ff8b1.2440072.rsem.genes.normalized_results	TCGA-CF-A8HY-01A-11R-A36F-07
unc.edu.0f1dc780-622d-4f97-80e2-25d8074ff8b1.2440073.rsem.isoforms.normalized_results	TCGA-CF-A8HY-01A-11R-A36F-07
unc.edu.0f1dc780-622d-4f97-80e2-25d8074ff8b1.2440224.bt.exon_quantification.txt	TCGA-CF-A8HY-01A-11R-A36F-07
unc.edu.0fa20811-219b-4d76-a8f6-d838e4de093e.1928357.junction_quantification.txt	TCGA-FD-A43P-01A-31R-A23W-07
unc.edu.0fa20811-219b-4d76-a8f6-d838e4de093e.1929291.rsem.genes.results	TCGA-FD-A43P-01A-31R-A23W-07
unc.edu.0fa20811-219b-4d76-a8f6-d838e4de093e.1929292.rsem.isoforms.results	TCGA-FD-A43P-01A-31R-A23W-07
unc.edu.0fa20811-219b-4d76-a8f6-d838e4de093e.1929316.rsem.genes.normalized_results	TCGA-FD-A43P-01A-31R-A23W-07
unc.edu.0fa20811-219b-4d76-a8f6-d838e4de093e.1929317.rsem.isoforms.normalized_results	TCGA-FD-A43P-01A-31R-A23W-07
unc.edu.0fa20811-219b-4d76-a8f6-d838e4de093e.1930122.bt.exon_quantification.txt	TCGA-FD-A43P-01A-31R-A23W-07
unc.edu.1002d9de-3bd1-4d22-8f2a-64b3114264e0.2031557.junction_quantification.txt	TCGA-LT-A5Z6-01A-11R-A28M-07
unc.edu.1002d9de-3bd1-4d22-8f2a-64b3114264e0.2032133.rsem.genes.results	TCGA-LT-A5Z6-01A-11R-A28M-07
unc.edu.1002d9de-3bd1-4d22-8f2a-64b3114264e0.2032134.rsem.isoforms.results	TCGA-LT-A5Z6-01A-11R-A28M-07
unc.edu.1002d9de-3bd1-4d22-8f2a-64b3114264e0.2032158.rsem.genes.normalized_results	TCGA-LT-A5Z6-01A-11R-A28M-07
unc.edu.1002d9de-3bd1-4d22-8f2a-64b3114264e0.2032159.rsem.isoforms.normalized_results	TCGA-LT-A5Z6-01A-11R-A28M-07
unc.edu.1002d9de-3bd1-4d22-8f2a-64b3114264e0.2040919.bt.exon_quantification.txt	TCGA-LT-A5Z6-01A-11R-A28M-07
unc.edu.10e3d6b9-8f72-4902-94ca-f89811b98e35.1778069.junction_quantification.txt	TCGA-GC-A3YS-01A-11R-A23N-07
unc.edu.10e3d6b9-8f72-4902-94ca-f89811b98e35.1781735.rsem.genes.results	TCGA-GC-A3YS-01A-11R-A23N-07
unc.edu.10e3d6b9-8f72-4902-94ca-f89811b98e35.1781736.rsem.isoforms.results	TCGA-GC-A3YS-01A-11R-A23N-07
unc.edu.10e3d6b9-8f72-4902-94ca-f89811b98e35.1781760.rsem.isoforms.normalized_results	TCGA-GC-A3YS-01A-11R-A23N-07
unc.edu.10e3d6b9-8f72-4902-94ca-f89811b98e35.1781765.rsem.genes.normalized_results	TCGA-GC-A3YS-01A-11R-A23N-07
unc.edu.10e3d6b9-8f72-4902-94ca-f89811b98e35.1781952.bt.exon_quantification.txt	TCGA-GC-A3YS-01A-11R-A23N-07
unc.edu.10efe18b-413b-4e57-b6e2-ce5cd2dbb839.2176579.junction_quantification.txt	TCGA-S5-A6DX-01A-11R-A31N-07
unc.edu.10efe18b-413b-4e57-b6e2-ce5cd2dbb839.2176789.rsem.genes.results	TCGA-S5-A6DX-01A-11R-A31N-07
unc.edu.10efe18b-413b-4e57-b6e2-ce5cd2dbb839.2176790.rsem.isoforms.results	TCGA-S5-A6DX-01A-11R-A31N-07
unc.edu.10efe18b-413b-4e57-b6e2-ce5cd2dbb839.2176808.rsem.genes.normalized_results	TCGA-S5-A6DX-01A-11R-A31N-07
unc.edu.10efe18b-413b-4e57-b6e2-ce5cd2dbb839.2176809.rsem.isoforms.normalized_results	TCGA-S5-A6DX-01A-11R-A31N-07
unc.edu.10efe18b-413b-4e57-b6e2-ce5cd2dbb839.2176870.bt.exon_quantification.txt	TCGA-S5-A6DX-01A-11R-A31N-07
unc.edu.12c0b9eb-97fc-4fa1-8f64-49c0e3e171a2.1178142.junction_quantification.txt	TCGA-BL-A0C8-01A-11R-A10U-07
unc.edu.12c0b9eb-97fc-4fa1-8f64-49c0e3e171a2.1180331.rsem.genes.results	TCGA-BL-A0C8-01A-11R-A10U-07
unc.edu.12c0b9eb-97fc-4fa1-8f64-49c0e3e171a2.1180332.rsem.isoforms.results	TCGA-BL-A0C8-01A-11R-A10U-07
unc.edu.12c0b9eb-97fc-4fa1-8f64-49c0e3e171a2.1180373.rsem.genes.normalized_results	TCGA-BL-A0C8-01A-11R-A10U-07
unc.edu.12c0b9eb-97fc-4fa1-8f64-49c0e3e171a2.1180376.rsem.isoforms.normalized_results	TCGA-BL-A0C8-01A-11R-A10U-07
unc.edu.12c0b9eb-97fc-4fa1-8f64-49c0e3e171a2.1759700.bt.exon_quantification.txt	TCGA-BL-A0C8-01A-11R-A10U-07
unc.edu.1330c062-9641-4d39-a09f-18aebaa90550.2482622.junction_quantification.txt	TCGA-UY-A8OD-01A-11R-A36F-07
unc.edu.1330c062-9641-4d39-a09f-18aebaa90550.2484468.rsem.genes.results	TCGA-UY-A8OD-01A-11R-A36F-07
unc.edu.1330c062-9641-4d39-a09f-18aebaa90550.2484469.rsem.isoforms.results	TCGA-UY-A8OD-01A-11R-A36F-07
unc.edu.1330c062-9641-4d39-a09f-18aebaa90550.2484515.rsem.genes.normalized_results	TCGA-UY-A8OD-01A-11R-A36F-07
unc.edu.1330c062-9641-4d39-a09f-18aebaa90550.2484518.rsem.isoforms.normalized_results	TCGA-UY-A8OD-01A-11R-A36F-07
unc.edu.1330c062-9641-4d39-a09f-18aebaa90550.2485117.bt.exon_quantification.txt	TCGA-UY-A8OD-01A-11R-A36F-07
unc.edu.159e6f18-943e-4e7b-af13-da273c52dc16.2157068.junction_quantification.txt	TCGA-GC-A6I1-01A-12R-A31N-07
unc.edu.159e6f18-943e-4e7b-af13-da273c52dc16.2157495.rsem.genes.results	TCGA-GC-A6I1-01A-12R-A31N-07
unc.edu.159e6f18-943e-4e7b-af13-da273c52dc16.2157496.rsem.isoforms.results	TCGA-GC-A6I1-01A-12R-A31N-07
unc.edu.159e6f18-943e-4e7b-af13-da273c52dc16.2157528.rsem.genes.normalized_results	TCGA-GC-A6I1-01A-12R-A31N-07
unc.edu.159e6f18-943e-4e7b-af13-da273c52dc16.2157534.rsem.isoforms.normalized_results	TCGA-GC-A6I1-01A-12R-A31N-07
unc.edu.159e6f18-943e-4e7b-af13-da273c52dc16.2157802.bt.exon_quantification.txt	TCGA-GC-A6I1-01A-12R-A31N-07
unc.edu.168e440a-b356-45c7-849c-43823703417e.2031462.junction_quantification.txt	TCGA-CU-A5W6-01A-11R-A28M-07
unc.edu.168e440a-b356-45c7-849c-43823703417e.2032082.rsem.genes.results	TCGA-CU-A5W6-01A-11R-A28M-07
unc.edu.168e440a-b356-45c7-849c-43823703417e.2032083.rsem.isoforms.results	TCGA-CU-A5W6-01A-11R-A28M-07
unc.edu.168e440a-b356-45c7-849c-43823703417e.2032104.rsem.genes.normalized_results	TCGA-CU-A5W6-01A-11R-A28M-07
unc.edu.168e440a-b356-45c7-849c-43823703417e.2032107.rsem.isoforms.normalized_results	TCGA-CU-A5W6-01A-11R-A28M-07
unc.edu.168e440a-b356-45c7-849c-43823703417e.2040926.bt.exon_quantification.txt	TCGA-CU-A5W6-01A-11R-A28M-07
unc.edu.169e537f-9ffc-4d56-9e77-1f38951ee3d3.1474814.junction_quantification.txt	TCGA-DK-A3WY-01A-11R-A22U-07
unc.edu.169e537f-9ffc-4d56-9e77-1f38951ee3d3.1475157.rsem.genes.results	TCGA-DK-A3WY-01A-11R-A22U-07
unc.edu.169e537f-9ffc-4d56-9e77-1f38951ee3d3.1475158.rsem.isoforms.results	TCGA-DK-A3WY-01A-11R-A22U-07
unc.edu.169e537f-9ffc-4d56-9e77-1f38951ee3d3.1475174.rsem.genes.normalized_results	TCGA-DK-A3WY-01A-11R-A22U-07
unc.edu.169e537f-9ffc-4d56-9e77-1f38951ee3d3.1475175.rsem.isoforms.normalized_results	TCGA-DK-A3WY-01A-11R-A22U-07
unc.edu.169e537f-9ffc-4d56-9e77-1f38951ee3d3.1750758.bt.exon_quantification.txt	TCGA-DK-A3WY-01A-11R-A22U-07
unc.edu.183b63ef-c966-4348-a989-9c7e2b4a8082.2501981.junction_quantification.txt	TCGA-SY-A9G5-01A-11R-A38B-07
unc.edu.183b63ef-c966-4348-a989-9c7e2b4a8082.2502534.rsem.genes.results	TCGA-SY-A9G5-01A-11R-A38B-07
unc.edu.183b63ef-c966-4348-a989-9c7e2b4a8082.2502535.rsem.isoforms.results	TCGA-SY-A9G5-01A-11R-A38B-07
unc.edu.183b63ef-c966-4348-a989-9c7e2b4a8082.2502565.rsem.genes.normalized_results	TCGA-SY-A9G5-01A-11R-A38B-07
unc.edu.183b63ef-c966-4348-a989-9c7e2b4a8082.2502566.rsem.isoforms.normalized_results	TCGA-SY-A9G5-01A-11R-A38B-07
unc.edu.183b63ef-c966-4348-a989-9c7e2b4a8082.2502659.bt.exon_quantification.txt	TCGA-SY-A9G5-01A-11R-A38B-07
unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2545532.junction_quantification.txt	TCGA-ZF-AA5H-01A-11R-A39I-07
unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2545976.rsem.genes.results	TCGA-ZF-AA5H-01A-11R-A39I-07
unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2545977.rsem.isoforms.results	TCGA-ZF-AA5H-01A-11R-A39I-07
unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2546007.rsem.genes.normalized_results	TCGA-ZF-AA5H-01A-11R-A39I-07
unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2546008.rsem.isoforms.normalized_results	TCGA-ZF-AA5H-01A-11R-A39I-07
unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2546048.bt.exon_quantification.txt	TCGA-ZF-AA5H-01A-11R-A39I-07
unc.edu.18bb3804-de1e-4988-abbf-89c36d07cc01.1966861.junction_quantification.txt	TCGA-FD-A5BS-01A-21R-A26T-07
unc.edu.18bb3804-de1e-4988-abbf-89c36d07cc01.1966955.rsem.genes.results	TCGA-FD-A5BS-01A-21R-A26T-07
unc.edu.18bb3804-de1e-4988-abbf-89c36d07cc01.1966956.rsem.isoforms.results	TCGA-FD-A5BS-01A-21R-A26T-07
unc.edu.18bb3804-de1e-4988-abbf-89c36d07cc01.1966968.rsem.isoforms.normalized_results	TCGA-FD-A5BS-01A-21R-A26T-07
unc.edu.18bb3804-de1e-4988-abbf-89c36d07cc01.1966969.rsem.genes.normalized_results	TCGA-FD-A5BS-01A-21R-A26T-07
unc.edu.18bb3804-de1e-4988-abbf-89c36d07cc01.1967218.bt.exon_quantification.txt	TCGA-FD-A5BS-01A-21R-A26T-07
unc.edu.19823203-33ed-4c89-a8af-611ad1e95f8a.2641013.junction_quantification.txt	TCGA-XF-AAMR-01A-31R-A42T-07
unc.edu.19823203-33ed-4c89-a8af-611ad1e95f8a.2641081.rsem.genes.results	TCGA-XF-AAMR-01A-31R-A42T-07
unc.edu.19823203-33ed-4c89-a8af-611ad1e95f8a.2641082.rsem.isoforms.results	TCGA-XF-AAMR-01A-31R-A42T-07
unc.edu.19823203-33ed-4c89-a8af-611ad1e95f8a.2641092.rsem.genes.normalized_results	TCGA-XF-AAMR-01A-31R-A42T-07
unc.edu.19823203-33ed-4c89-a8af-611ad1e95f8a.2641095.rsem.isoforms.normalized_results	TCGA-XF-AAMR-01A-31R-A42T-07
unc.edu.19823203-33ed-4c89-a8af-611ad1e95f8a.2641104.bt.exon_quantification.txt	TCGA-XF-AAMR-01A-31R-A42T-07
unc.edu.1a1e861c-14bd-45ea-904a-b14d4059ac95.1346093.junction_quantification.txt	TCGA-FD-A3B6-01A-21R-A20F-07
unc.edu.1a1e861c-14bd-45ea-904a-b14d4059ac95.1350455.rsem.genes.results	TCGA-FD-A3B6-01A-21R-A20F-07
unc.edu.1a1e861c-14bd-45ea-904a-b14d4059ac95.1350456.rsem.isoforms.results	TCGA-FD-A3B6-01A-21R-A20F-07
unc.edu.1a1e861c-14bd-45ea-904a-b14d4059ac95.1350519.rsem.isoforms.normalized_results	TCGA-FD-A3B6-01A-21R-A20F-07
unc.edu.1a1e861c-14bd-45ea-904a-b14d4059ac95.1350521.rsem.genes.normalized_results	TCGA-FD-A3B6-01A-21R-A20F-07
unc.edu.1a1e861c-14bd-45ea-904a-b14d4059ac95.1755417.bt.exon_quantification.txt	TCGA-FD-A3B6-01A-21R-A20F-07
unc.edu.1a65f0c1-c6e4-470b-8be1-1744332a1470.2507134.junction_quantification.txt	TCGA-CF-A9FF-01A-11R-A38B-07
unc.edu.1a65f0c1-c6e4-470b-8be1-1744332a1470.2507619.rsem.genes.results	TCGA-CF-A9FF-01A-11R-A38B-07
unc.edu.1a65f0c1-c6e4-470b-8be1-1744332a1470.2507620.rsem.isoforms.results	TCGA-CF-A9FF-01A-11R-A38B-07
unc.edu.1a65f0c1-c6e4-470b-8be1-1744332a1470.2507654.rsem.genes.normalized_results	TCGA-CF-A9FF-01A-11R-A38B-07
