filename	barcode(s)
unc.edu.37037dcf-fa69-4cd3-b83d-e474d69059b4.1555100.rsem.genes.normalized_results	TCGA-09-1673-01A-01R-1566-13
unc.edu.372a8471-dff3-44c0-9393-94ad511a7374.1555931.rsem.genes.normalized_results	TCGA-24-2038-01A-01R-1568-13
unc.edu.3a080008-8266-4e2d-a143-adac14991b22.2722221.rsem.genes.normalized_results	TCGA-25-2398-01A-01R-1569-13
unc.edu.3a1867ff-7c1e-47c1-854f-90c0af4b2d03.2705777.rsem.genes.normalized_results	TCGA-OY-A56Q-01A-11R-A406-31
unc.edu.3a37e320-0301-4f2b-bf09-f102c12502b1.1555655.rsem.genes.normalized_results	TCGA-57-1583-01A-01R-1566-13
unc.edu.3a81f083-56dc-48a5-be8d-b69a146db93b.1564668.rsem.genes.normalized_results	TCGA-09-1674-01A-01R-1566-13
unc.edu.3bf24456-4b70-4313-a04d-19aba239108d.1565721.rsem.genes.normalized_results	TCGA-29-1710-01A-02R-1567-13
unc.edu.3ce6b8c4-7020-447a-8eb8-5370eef05344.1555300.rsem.genes.normalized_results	TCGA-29-2425-01A-01R-1569-13
unc.edu.3e4f0ca7-8428-47df-80a3-3bc9153aedfa.1566392.rsem.genes.normalized_results	TCGA-25-1623-01A-01R-1566-13
unc.edu.41a5fa6b-4594-4ef8-b841-fe75c17a13c2.1555073.rsem.genes.normalized_results	TCGA-13-1507-01A-01R-1565-13
unc.edu.423f3c95-8bf5-4c2c-8b7a-343d9af1d0bf.1555270.rsem.genes.normalized_results	TCGA-25-1317-01A-01R-1565-13
unc.edu.43352a4d-f866-4ed7-81f5-5dc478c10992.1549837.rsem.genes.normalized_results	TCGA-25-2396-01A-01R-1569-13
unc.edu.433d642a-06fe-454f-a2bf-3e0afb3dd23b.2723057.rsem.genes.normalized_results	TCGA-24-1928-01A-01R-1567-13
unc.edu.44948279-405d-42f6-ad29-465150ee6d85.1550120.rsem.genes.normalized_results	TCGA-24-2281-01A-01R-1568-13
unc.edu.45ff767a-721a-4d89-b5e9-0c6e7eba476d.1564854.rsem.genes.normalized_results	TCGA-24-1436-01A-01R-1566-13
unc.edu.479b74bf-5003-45e1-9505-687146a5fc45.1548619.rsem.genes.normalized_results	TCGA-13-0897-01A-01R-1564-13
unc.edu.4b073708-9525-4340-90dc-ede08ee24977.1550416.rsem.genes.normalized_results	TCGA-24-1846-01A-01R-1567-13
unc.edu.4b0f78ad-6fd4-4aaf-af08-45bb379ba8d9.2705200.rsem.genes.normalized_results	TCGA-5X-AA5U-01A-11R-A406-31
unc.edu.4c19d12e-0160-4d01-b621-65335156488b.1550569.rsem.genes.normalized_results	TCGA-24-1430-01A-01R-1566-13
unc.edu.4c8dd391-5a1c-490e-a7d7-fde372c3ec47.1572938.rsem.genes.normalized_results	TCGA-23-2081-01A-01R-1568-13
unc.edu.4d3e0164-1346-4e8e-b478-29bd8b1f1ce5.1548596.rsem.genes.normalized_results	TCGA-25-1318-01A-01R-1565-13
unc.edu.4da3ccd5-53e1-46f5-874d-e5d131dbfc52.1555332.rsem.genes.normalized_results	TCGA-24-1474-01A-01R-1566-13
unc.edu.4e539c62-454a-4b1c-bde1-6951ee12d109.1550257.rsem.genes.normalized_results	TCGA-36-1568-01A-01R-1566-13
unc.edu.4e5f3a15-68fd-4be0-b368-e0bd04eaf872.1550168.rsem.genes.normalized_results	TCGA-25-2409-01A-01R-1569-13
unc.edu.4e701e9f-9127-4d61-8a72-7e440b969fbe.1566440.rsem.genes.normalized_results	TCGA-24-1418-01A-01R-1565-13
unc.edu.50867fed-2fda-4c45-aa08-042087e7daa9.1548762.rsem.genes.normalized_results	TCGA-29-1776-01A-01R-1567-13
unc.edu.519aea8b-5e08-47b2-bb98-b311f2dba540.1548971.rsem.genes.normalized_results	TCGA-61-1917-01A-01R-1568-13
unc.edu.52697815-ede2-4ce3-a6d0-2680f6b9bb73.2722895.rsem.genes.normalized_results	TCGA-25-1320-01A-01R-1565-13
unc.edu.52908652-f29a-4517-8ff6-6f4cd31c691b.1564933.rsem.genes.normalized_results	TCGA-24-2019-01A-02R-1568-13
unc.edu.529b7dd2-075c-4e93-b8c8-6990d3297c30.1549242.rsem.genes.normalized_results	TCGA-09-1666-01A-01R-1566-13
unc.edu.53a60e9f-3541-4fe7-a7ea-87ee888c0446.1549447.rsem.genes.normalized_results	TCGA-24-1844-01A-01R-1567-13
unc.edu.545867ef-1299-410d-bbbf-d6c189344b0f.1548271.rsem.genes.normalized_results	TCGA-24-1413-01A-01R-1565-13
unc.edu.54b75801-ad36-49a1-b0c2-edc0053b897e.1549219.rsem.genes.normalized_results	TCGA-23-1122-01A-01R-1565-13
unc.edu.55b6bd7c-e77d-4019-93e9-b5410e4807b2.2722517.rsem.genes.normalized_results	TCGA-36-1576-01A-01R-1566-13
unc.edu.55c68aef-938c-4f68-a74d-f408673fff9c.1550239.rsem.genes.normalized_results	TCGA-36-1571-01A-01R-1566-13
unc.edu.55f9061c-54e7-465c-af61-21d8bc8ecbe0.1548322.rsem.genes.normalized_results	TCGA-57-1993-01A-01R-1568-13
unc.edu.58f3764a-4651-4c26-a667-74aef5c5679c.2723298.rsem.genes.normalized_results	TCGA-24-1849-01A-01R-1567-13
unc.edu.5a505632-422c-4083-b867-82a7a503b314.1565546.rsem.genes.normalized_results	TCGA-24-1427-01A-01R-1565-13
unc.edu.5abce979-686d-40c4-acd7-ef9cc5acf26f.1549170.rsem.genes.normalized_results	TCGA-30-1718-01A-01R-1567-13
unc.edu.5ba75bb8-6229-4d6a-80e5-9a79a548e167.1549827.rsem.genes.normalized_results	TCGA-29-1770-01A-01R-1567-13
unc.edu.5be6bdbd-61ed-4ceb-bad5-9559cbe5bebf.1548347.rsem.genes.normalized_results	TCGA-29-1688-01A-01R-1566-13
unc.edu.5c98c2c5-806f-4562-ad57-e152ea8388ab.1548784.rsem.genes.normalized_results	TCGA-25-2400-01A-01R-1569-13
unc.edu.5cd7faa0-323a-4ea3-a658-859d0336e0ac.1548034.rsem.genes.normalized_results	TCGA-09-2054-01A-01R-1568-13
unc.edu.5cf09ce6-44b1-4f0e-89ac-3ea302d684d8.1565016.rsem.genes.normalized_results	TCGA-25-1329-01A-01R-1565-13
unc.edu.5fd66773-ed5a-438c-a7c1-d029f05798e5.1549623.rsem.genes.normalized_results	TCGA-29-1781-01A-01R-1567-13
unc.edu.605d0aed-4637-4a09-82dd-eedd1aa76ca0.1565845.rsem.genes.normalized_results	TCGA-13-0899-01A-01R-1564-13
unc.edu.62f75d97-ea9e-4694-8c83-1a0e6d137a02.1548418.rsem.genes.normalized_results	TCGA-61-1918-01A-01R-1568-13
unc.edu.62fdea50-f152-4f43-9130-a93079b5e61f.1548633.rsem.genes.normalized_results	TCGA-61-2088-01A-01R-1568-13
unc.edu.63c52e46-68cf-4dac-9bd7-37081daa4474.1565124.rsem.genes.normalized_results	TCGA-13-0916-01A-01R-1564-13
unc.edu.648cb96f-df1c-48c1-bb15-c37a2784a9db.1573765.rsem.genes.normalized_results	TCGA-24-1550-01A-01R-1566-13
unc.edu.64e3f978-d213-45e2-bb52-e9b9a2032dc0.1548978.rsem.genes.normalized_results	TCGA-29-1703-01A-01R-1567-13
unc.edu.6561cdb8-8499-41a6-8a79-ef0119e34c66.1548926.rsem.genes.normalized_results	TCGA-61-2110-01A-01R-1568-13
unc.edu.658b4847-33bc-414c-a2bb-ce9379ef57bd.1564763.rsem.genes.normalized_results	TCGA-09-2044-01B-01R-1568-13
unc.edu.65cc3a15-cfa9-48fb-b9e4-801398b073b8.1580596.rsem.genes.normalized_results	TCGA-13-0890-01A-01R-1564-13
unc.edu.65e4e40b-f27f-4b84-9979-af659564363d.1547923.rsem.genes.normalized_results	TCGA-61-1910-01A-01R-1567-13
unc.edu.66894abe-8af5-4fd9-9a59-cf24e57fc07f.1549596.rsem.genes.normalized_results	TCGA-09-1668-01B-01R-1566-13
unc.edu.67670628-ad07-41ef-8977-890080616900.1564746.rsem.genes.normalized_results	TCGA-09-2056-01B-01R-1568-13
unc.edu.67e85198-4b8c-45db-b433-683b1899f3ea.1548669.rsem.genes.normalized_results	TCGA-13-1512-01A-01R-1565-13
unc.edu.67fcea16-d5bc-4edd-b66d-bfc5d56d976d.1548216.rsem.genes.normalized_results	TCGA-24-1416-01A-01R-1565-13
unc.edu.690d1437-2a05-4263-8fa7-8f4481893b83.1549161.rsem.genes.normalized_results	TCGA-30-1891-01A-01R-1568-13
unc.edu.69bec2db-02c3-46ca-b17b-60eae9a1e0bf.1550222.rsem.genes.normalized_results	TCGA-23-1023-01A-02R-1564-13,TCGA-23-1023-01R-01R-1564-13
unc.edu.6a101b07-3cc5-4da3-90ab-0e45fa5b9cd3.1565256.rsem.genes.normalized_results	TCGA-36-1580-01A-01R-1566-13
unc.edu.6bc296b8-ac74-4ff9-872d-5f7e4a3d011a.1550229.rsem.genes.normalized_results	TCGA-09-2051-01A-01R-1568-13
unc.edu.6cb5e275-1284-482b-a4e9-933acf9aad44.1549321.rsem.genes.normalized_results	TCGA-25-1316-01A-01R-1565-13
unc.edu.6cb78602-e09f-4dbc-b3e5-684ebe77bddc.1550181.rsem.genes.normalized_results	TCGA-24-1842-01A-01R-1567-13
unc.edu.6d1d8c8a-fea0-4a47-bd2a-124270561406.1566177.rsem.genes.normalized_results	TCGA-29-1699-01A-01R-1567-13
unc.edu.6d9a1fe4-7131-487c-a7ff-0cf8a53919ed.1548466.rsem.genes.normalized_results	TCGA-61-1907-01A-01R-1567-13
unc.edu.71543abc-9f15-48d9-994d-e7b963a4d8f3.1549380.rsem.genes.normalized_results	TCGA-23-1123-01A-01R-1565-13
unc.edu.7162d809-ff1a-4346-bb00-c8086386ec46.1534136.rsem.genes.normalized_results	TCGA-59-2348-01A-01R-1569-13
unc.edu.721a8fc8-bb54-4ec3-a19c-340c35f05280.1533564.rsem.genes.normalized_results	TCGA-61-2104-01A-01R-1568-13
unc.edu.732d0664-c343-4a63-9dc3-40985e540a59.1543226.rsem.genes.normalized_results	TCGA-30-1855-01A-01R-1567-13
unc.edu.748ff969-cb49-4f22-994f-6debe734c38f.1532518.rsem.genes.normalized_results	TCGA-61-1725-01A-01R-1567-13
unc.edu.74970c45-4cc5-4952-9846-ce2d959437ea.2723281.rsem.genes.normalized_results	TCGA-29-1698-01A-01R-1567-13
unc.edu.74ad9d3e-97a9-419d-8842-3fb37d3f099a.1536188.rsem.genes.normalized_results	TCGA-25-1321-01A-01R-1565-13
unc.edu.7517c446-401d-4501-bf27-916e0835deac.1540345.rsem.genes.normalized_results	TCGA-25-1633-01A-01R-1566-13
unc.edu.75435634-4311-49d8-8e42-ae1069c1e2ef.1535208.rsem.genes.normalized_results	TCGA-29-1697-01A-01R-1567-13
unc.edu.754dfe07-22f4-4070-bbcb-10bfbb649def.1532261.rsem.genes.normalized_results	TCGA-13-0730-01A-01R-1564-13
unc.edu.759060d9-af2e-4098-b4ee-7aa2214acba8.1535813.rsem.genes.normalized_results	TCGA-09-1662-01A-01R-1566-13
unc.edu.75e9506a-d007-4fb2-8bdd-7e7780653a63.1542199.rsem.genes.normalized_results	TCGA-24-2261-01A-01R-1568-13
unc.edu.761f9668-304f-4e22-87cd-2005aa86152c.1538714.rsem.genes.normalized_results	TCGA-13-1481-01A-01R-1565-13
unc.edu.7774b7d4-2935-4b9b-bf76-312a625629e1.1532849.rsem.genes.normalized_results	TCGA-13-1505-01A-01R-1565-13
unc.edu.77b1c06b-46ef-4c8c-8a82-37f83e3c48cf.1535153.rsem.genes.normalized_results	TCGA-24-1548-01A-01R-1566-13
unc.edu.788ade22-382b-49ca-b2b1-447a2072d0ea.1532994.rsem.genes.normalized_results	TCGA-24-2036-01A-01R-1568-13
unc.edu.790c6d79-9f7d-4e9a-89db-43b26fe16816.1536290.rsem.genes.normalized_results	TCGA-25-1324-01A-01R-1565-13
unc.edu.7ac6af79-c14a-4026-84aa-a288afcb96da.1530431.rsem.genes.normalized_results	TCGA-61-2102-01A-01R-1568-13
unc.edu.7ad7080c-730b-4a5d-a8c1-f6387fbee72e.1531923.rsem.genes.normalized_results	TCGA-25-2397-01A-01R-1569-13
unc.edu.7b31fc47-0299-4449-aa5b-622ba549371f.1545332.rsem.genes.normalized_results	TCGA-31-1953-01A-01R-1568-13
unc.edu.7b39cb0a-7152-4037-9989-57545a1df980.1539636.rsem.genes.normalized_results	TCGA-24-2298-01A-01R-1569-13
unc.edu.7b412fd9-4414-440f-b768-70666037c768.1530328.rsem.genes.normalized_results	TCGA-09-2045-01A-01R-1568-13
unc.edu.7b6fe6e3-145b-46e6-884e-fcec23514674.1532957.rsem.genes.normalized_results	TCGA-24-1469-01A-01R-1566-13
unc.edu.7bf43d51-2714-419e-a52f-863ca54c90e5.1533623.rsem.genes.normalized_results	TCGA-24-1419-01A-01R-1565-13
unc.edu.7c607e77-a353-4995-855b-36ccaaf3bde6.1534254.rsem.genes.normalized_results	TCGA-24-1553-01A-01R-1566-13
unc.edu.7cfe1419-65be-4860-9f99-75f4a139d9ac.1533524.rsem.genes.normalized_results	TCGA-23-1114-01B-01R-1566-13
unc.edu.7e58cfd1-07eb-44e2-a563-fa7a00b338a3.1532645.rsem.genes.normalized_results	TCGA-59-2351-01A-01R-1569-13
unc.edu.7e5d2390-1e04-4e46-aa48-4b0131076007.1533960.rsem.genes.normalized_results	TCGA-29-1693-01A-01R-1567-13
unc.edu.7ecb58fe-e2fe-4dc8-996b-2b959da43566.1535519.rsem.genes.normalized_results	TCGA-36-1578-01A-01R-1566-13
unc.edu.7ecd0f7a-d186-422b-a2e1-833dfc400e39.1533486.rsem.genes.normalized_results	TCGA-29-1778-01A-01R-1567-13
unc.edu.7fc46368-c523-4936-84e3-bb3f77db7c48.2705663.rsem.genes.normalized_results	TCGA-30-1857-01A-02R-1569-13
unc.edu.802ea3c6-e07f-49a1-a1c2-8f90e3197e62.1533373.rsem.genes.normalized_results	TCGA-04-1362-01A-01R-1565-13
unc.edu.819ce36b-9256-4ea0-947f-694029850c9d.2705654.rsem.genes.normalized_results	TCGA-13-A5FT-01A-11R-A406-31
unc.edu.83333a5a-de0b-4d72-b886-e5488c619827.1530820.rsem.genes.normalized_results	TCGA-24-1544-01A-01R-1566-13
unc.edu.83354694-078e-411e-89d2-029649708528.1532773.rsem.genes.normalized_results	TCGA-24-1847-01A-01R-1566-13
unc.edu.858a382c-49dc-4990-8c0f-017fedd9a6db.1534806.rsem.genes.normalized_results	TCGA-23-2084-01A-02R-1568-13
unc.edu.85a4c41b-9829-48f8-9c7a-a9de870332b6.1527057.rsem.genes.normalized_results	TCGA-13-0924-01A-01R-1564-13
unc.edu.866c7355-e2ec-4816-953f-7bf791033283.1530482.rsem.genes.normalized_results	TCGA-59-2355-01A-01R-1569-13
unc.edu.877d96a2-6e5c-472c-b190-59fcfd1febb4.1542858.rsem.genes.normalized_results	TCGA-25-1635-01A-01R-1566-13
unc.edu.89f1ae39-c387-4dff-be38-e3b7265222bb.1528824.rsem.genes.normalized_results	TCGA-61-1736-01B-01R-1568-13
unc.edu.8f0f34fb-bbef-4a17-8324-4ebda56f9e0e.1528464.rsem.genes.normalized_results	TCGA-25-1319-01A-01R-1565-13
unc.edu.91b2872a-73bc-4f52-a8f6-96ce81cbef8a.1533219.rsem.genes.normalized_results	TCGA-20-1684-01A-01R-1566-13
unc.edu.921fab94-5522-4c08-8e02-13fb6ea2d388.1533658.rsem.genes.normalized_results	TCGA-25-1625-01A-01R-1566-13
unc.edu.927c7b6d-3997-453b-81b1-b947341d5819.1526611.rsem.genes.normalized_results	TCGA-13-1506-01A-01R-1565-13
unc.edu.929c2bc4-4cee-4f82-b336-918fe041a588.1526644.rsem.genes.normalized_results	TCGA-61-2012-01A-01R-1568-13
unc.edu.92adf6a1-4880-4ee4-8ebe-09a943dbfe04.1528428.rsem.genes.normalized_results	TCGA-61-1900-01A-01R-1567-13
unc.edu.92d5764e-c576-47cd-a6bd-68ed0365c213.1526375.rsem.genes.normalized_results	TCGA-61-1741-01A-02R-1567-13
unc.edu.939d41b7-9ccb-4cf6-be16-f2792aece5eb.2723394.rsem.genes.normalized_results	TCGA-24-1463-01A-01R-1566-13
unc.edu.93a88ec4-e3ed-4e8d-a83c-3e6c4605e89e.1528541.rsem.genes.normalized_results	TCGA-25-2393-01A-01R-1569-13
unc.edu.94e91d8c-244a-48cf-af09-9412659e6759.2706082.rsem.genes.normalized_results	TCGA-3P-A9WA-01A-11R-A406-31
unc.edu.95970bdb-e1f2-49dc-903b-c30088cef71d.2723327.rsem.genes.normalized_results	TCGA-61-2101-01A-01R-1568-13
unc.edu.95b7a71d-8cf5-4660-ac1d-52a888cd2f20.1555182.rsem.genes.normalized_results	TCGA-25-2392-01A-01R-1569-13
unc.edu.973907c7-f259-4d1a-b9df-68db1837af91.1525749.rsem.genes.normalized_results	TCGA-23-1026-01B-01R-1569-13
unc.edu.97c0b20f-ee65-42b2-af2d-92dcf48b2cd5.1526854.rsem.genes.normalized_results	TCGA-24-1567-01A-01R-1566-13
unc.edu.990bcb1f-7269-4020-8ea5-8ba338b390b8.1526603.rsem.genes.normalized_results	TCGA-24-1552-01A-01R-1566-13
unc.edu.9984be2d-c37f-44cd-9eb8-61b65efcf8cb.2722945.rsem.genes.normalized_results	TCGA-24-1546-01A-01R-1566-13
unc.edu.9a54d0fe-f998-4866-bb1f-92be472d843a.1527491.rsem.genes.normalized_results	TCGA-23-1029-01B-01R-1567-13
unc.edu.9aa3ae15-1033-46f1-a304-993f5d41cd50.1524833.rsem.genes.normalized_results	TCGA-10-0928-01A-02R-1564-13
unc.edu.9b64998e-eed9-428b-97ac-4de398caaf81.1526791.rsem.genes.normalized_results	TCGA-23-1120-01A-02R-1565-13
unc.edu.9b7a1eb0-014f-4cd6-bde8-fd96131fac3e.1524813.rsem.genes.normalized_results	TCGA-09-1667-01C-01R-1566-13
unc.edu.9ba8d6bf-1541-4127-bc60-73091d2d81c7.1523500.rsem.genes.normalized_results	TCGA-25-1328-01A-01R-1565-13
unc.edu.9d88c064-c348-4f3f-a1f1-5884e0b66d9e.1553487.rsem.genes.normalized_results	TCGA-24-1850-01A-01R-1567-13
unc.edu.9e4a4bc1-39cf-46dc-b7d3-c7d852cc033b.1524163.rsem.genes.normalized_results	TCGA-29-2428-01A-01R-1569-13
unc.edu.9ebb3535-6536-49fc-a88b-473235972378.1523469.rsem.genes.normalized_results	TCGA-24-2267-01A-01R-1568-13
